,context0,context1,context2,context3,action,reward
43,-0.12210239931687106,-0.36665751964296955,0.43205619348123814,-0.6061628294995631,0.0,0.534675544621315
44,0.36507426769394247,0.47525083513944444,0.8711454402180843,-0.9004286408848741,1.0,0.5320660065372516
45,-0.573393615542642,-0.026432584124929548,-0.19212951247529642,0.162706557974571,0.0,0.5281155821907464
46,-0.4400692925123191,-0.5627121896078144,-0.2306438396672994,-0.4259774866380228,1.0,0.54426647519651
47,0.4267211226369838,0.7034968725323192,-0.8543653785513383,0.8905942487129539,1.0,0.467954641510674
48,-0.5830638946368922,-0.9945372964475983,-0.31617387783294837,-0.0947916737334411,1.0,0.5218907541187996
49,0.15756041098204054,0.4912632619233135,0.26676353363266436,0.667116451266395,0.0,0.45387128591826237
50,-0.7117527197165201,0.36102818245619117,-0.8880853257726267,-0.8720160514941215,0.0,0.5035870953655924
51,0.7230962069085263,-0.1464921906054819,-0.9754629199207709,0.8796856363887746,1.0,0.47430141085374766
52,0.1497811422188724,-0.09459805688853562,-0.7548334725742998,0.29869847159425755,1.0,0.5105036042614433
53,-0.2062814014381864,-0.6836122965123956,-0.7099031165836005,0.7174056511238005,0.0,0.5634401732774401
54,0.06940808603656845,-0.48678641731355454,-0.28604027919950337,0.9682529139851692,0.0,0.5355358891168637
55,0.41107109571514,-0.21312571402739522,-0.9793218336038791,-0.4041834584765782,0.0,0.49829558565107696
56,0.05551544928190122,0.6950208382749365,-0.018921041300660635,-0.09099799960087562,1.0,0.508102038686727
57,0.5852906457182188,-0.17980165568641704,0.3734905792279948,-0.34551192409064724,1.0,0.5105387012079485
58,-0.35572903775035836,0.8121791961547158,-0.6757617029265648,-0.1777627042506884,1.0,0.544720454616476
59,-0.8912476059876486,-0.6143336934087775,-0.21310888189864197,-0.5527961041315259,1.0,0.5534757491391777
60,0.7925538694731193,-0.33593050195988594,-0.44097418295975443,-0.16440516789618687,1.0,0.5330655838525993
61,-0.2548987318329077,-0.21793508751146895,-0.6065479374834213,-0.6482934540222351,0.0,0.5288918657699623
62,0.47699748696631716,0.49092682379391017,-0.6661082171993604,-0.19627117033828645,1.0,0.5457468337538045
63,0.6913257957983514,-0.146387284704927,0.6827388530287375,-0.3699337337882096,1.0,0.498439422600784
64,0.5930070412446258,-0.9027601348356851,-0.020963574757521197,-0.3515487443079912,1.0,0.5289030617432736
65,-0.04734650808717644,-0.13209383588161883,0.8501635329945256,-0.9081937243575322,0.0,0.5126622345480649
66,0.25339913791877766,0.5656509999082766,0.412361085793699,0.6119640858303879,1.0,0.43296595897016643
67,0.7304385346065296,0.6288314419649226,-0.9087814439614992,0.8993576976171358,1.0,0.46972154000403865
68,-0.47157599563322194,-0.801638122452135,0.5118492080126731,0.22446675584480058,0.0,0.5844114515443257
69,0.3162833767395381,0.6656414236478083,0.5318945599025027,-0.6413873075638701,1.0,0.5268719163001799
70,0.7395505428833147,0.2999869289786137,0.40100772418069663,0.9278501237409302,1.0,0.40895773906364036
71,-0.630851823230067,-0.7131813430473566,-0.9532241919924092,0.3906178607152593,1.0,0.5121960694060279
72,-0.8552520496797811,-0.4413795838956247,0.9066700380839026,-0.4709728179300221,0.0,0.5734407991035921
73,0.8730089729665087,0.8508422637046726,0.3225993530665523,-0.0845405079436512,1.0,0.49207890677812516
74,0.382310766523805,-0.9739933564575705,0.40627038250513414,-0.6155467349790575,0.0,0.5598779970566266
75,0.869572110000485,-0.070448311086458,0.3835130848739534,0.2819914179171077,1.0,0.4602201407049219
76,0.9158872984143847,0.943361883427263,0.09352225917634494,0.40566720298612324,1.0,0.4635264349194518
77,0.843859771152744,0.8524726362080515,-0.9738707177634749,-0.6681277031507,1.0,0.5961981457671462
78,-0.42101242380495374,0.6293522445634969,-0.8733842908142582,-0.6884824944051382,1.0,0.5933604683118251
79,0.9464746529904662,-0.9771986145190923,-0.5136965770450674,-0.4863010616150645,1.0,0.5617231173028124
80,0.20374969404988663,-0.06756219842423672,0.7058341084427278,0.7151236631408349,1.0,0.4119476568437831
81,0.81286647519519,-0.9470705115536993,0.32037518342386173,0.4555243402838458,0.0,0.5383938322807524
82,0.5041134559877105,0.38412921559146396,-0.45539120984520065,-0.32501649956639844,1.0,0.5464192632535496
83,-0.3249557388955917,0.1028936379939791,-0.19340185036487045,0.5598424150639256,0.0,0.5065674888791125
84,-0.7732287414011183,-0.10881300139096961,0.7819705092171785,0.6678421801518979,1.0,0.41224399540080164
85,0.829693332957727,-0.22691993019005707,-0.24932621703168634,-0.6686326534172482,0.0,0.4803915135358821
86,-0.6236386993821814,0.11840149216121953,0.31054706842763413,-0.14072261640223704,0.0,0.518889432621534
87,0.49533128183254505,-0.3076608209387861,0.04945010509957015,0.6142101982929589,0.0,0.5019937916751241
88,0.9831478952396693,0.5757695658158932,-0.11918749411437135,0.2684055064484958,1.0,0.4840533821302513
89,-0.43800948841484155,-0.4313768479553215,0.13177339090179485,0.06696186843586682,0.0,0.5540185301720819
90,0.6883858030333379,0.8631468808508609,-0.7384681440795424,0.16855335162152074,1.0,0.5201105831448408
91,0.09516934090743434,0.09701952307698702,-0.7023423877931145,-0.19396738732848173,1.0,0.5471964313273746
92,-0.8203030799599551,-0.13363235357612235,0.23125435893811264,0.050491158219549304,0.0,0.54774607227954
93,0.12169331074305911,-0.0003147544607973174,-0.5451590076508066,-0.3537393866728644,0.0,0.49449845372902557
94,0.29061475314886476,-0.7785953374460239,-0.5290184149333199,0.9092330305057166,0.0,0.5486233871330762
95,0.9387404599023639,0.30243403839685246,0.10539832385745096,-0.27082454573781223,0.0,0.43368544587386243
96,0.6332088108909224,0.04615834542522701,-0.33699304058840607,-0.3672859652420226,0.0,0.4676134010621112
97,-0.743529755808382,0.9659791422909978,0.8746068935509832,0.9592000333862822,1.0,0.3859678044892816
98,0.1725598418397516,0.6917919988202472,-0.4053117514113225,-0.912807625196068,1.0,0.5900732173138935
99,0.005254792497078498,-0.7487436671520662,0.792694298980662,-0.28759972266572675,0.0,0.5590839196641282
100,0.5190366546901617,-0.4081346744454617,-0.747127145463309,0.6910065140769066,0.0,0.5089139614574428
101,0.034967649504689335,0.7480398122145258,0.4094508696853676,0.5024342807997106,1.0,0.441677367686964
102,-0.520875689721148,0.1529705123529188,-0.6145253410974114,-0.13862962189677241,0.0,0.5114776360641546
103,-0.251321604568568,0.29537591625010573,0.7894574800412788,-0.4201375360304309,1.0,0.49758892037555147
104,0.6552677113811785,0.5199226712567755,-0.030750128746936944,0.7597625583153746,1.0,0.4411929713963898
105,0.6754945629996763,0.2983684947579446,0.03727974908335274,-0.9389271563521946,0.0,0.4457856196521628
106,0.5116324955802887,-0.5030477400223512,0.015775410440700632,-0.15244161139798496,1.0,0.5114158940135255
107,0.16907747228607928,-0.5892069182040327,0.559844017105108,0.934622332586714,1.0,0.40148370590255306
108,-0.03160664014319514,0.15233967067572007,0.6262185015026875,0.036491804533430594,0.0,0.48931085608045594
109,-0.013731105900185225,0.5748159163424829,-0.5980119973717111,0.7592669751001286,0.0,0.45499050430287963
110,0.6268661401904039,0.13629435484482522,0.9132956741520875,-0.9526915066376462,1.0,0.5343019336908895
111,0.5325188460299624,-0.7057808122849685,-0.687691523902421,0.2681851118348073,1.0,0.5098834036850924
112,0.5586305606438262,0.2933666990971424,0.6563197532329006,0.6541607121519322,0.0,0.451430916812982
113,0.22972838763601833,0.06957941729083017,-0.5794489393655047,-0.8749398341913619,1.0,0.594800237803943
114,0.1294112014397384,0.27930861092010995,0.2735030011376509,0.6573578670696274,1.0,0.43561247746519915
115,0.26756367583519913,-0.24955655062251147,0.15536000293036079,-0.041064429379624734,0.0,0.507712389781012
116,-0.3973265279732965,0.4388733732539707,0.5274191178179573,-0.39777709545554396,1.0,0.5077091350973398
117,0.9690781170015037,0.08441551163996053,-0.706198102213953,-0.12157715177773776,1.0,0.5416534538748397
118,-0.453377828810656,0.10380431708318372,0.3273326303440103,-0.5794308629653091,0.0,0.5123252961781286
119,-0.5462600080474393,-0.7485356157421756,0.2761600586771711,0.09818760570055418,1.0,0.4796534365005617
120,-0.08357975864876299,0.5067352299032031,-0.5416806840542407,0.15782879641061087,0.0,0.4635247054317958
121,-0.7141869210565559,-0.655345396431571,0.2687649412335362,0.5521279966643213,1.0,0.44407937569520095
122,-0.24726264624782912,0.7099563523011423,-0.1839864800391795,-0.034561565255297966,0.0,0.45484063718314044
123,-0.5920827030473763,0.7334167766177746,0.6514415984441078,0.40999078429629887,0.0,0.4685517043390888
124,-0.0021025659185787138,-0.6437769801042006,-0.9554407049029578,-0.5970267980576898,1.0,0.5899266616857396
125,-0.9632815496122873,0.3591175278787493,0.28491612305144276,0.9621008096796644,0.0,0.5151580304369074
126,-0.24841292027157036,0.7352132810743324,0.3535282074130568,0.15545442634150675,1.0,0.47160060994921793
127,-0.5968511451636522,-0.31390160555939195,0.6072581769324785,0.14342921242562556,0.0,0.5519054475027982
128,0.6358438858762161,-0.5329217250838507,-0.269566194411609,-0.028782008162404837,1.0,0.5145295694128772
129,-0.15232060667632918,0.9061833263660737,-0.412032675134937,-0.6033934861541426,1.0,0.5663493101188631
130,0.6776200988054373,-0.3534358800871622,0.3009430748236366,-0.5481759052689414,0.0,0.4973586882116029
131,-0.4457389462519372,0.5874712358319361,0.6350239328912934,0.16137569665598472,1.0,0.4584105854856922
132,0.5446788242578435,0.25513506717707357,-0.34608172254259206,0.6284507426491388,0.0,0.45507562574495797
133,0.5095241682982634,-0.9858259617123719,-0.409963179771623,0.11890829641791756,1.0,0.5091527766041696
134,-0.1599460077940762,0.026282314111258476,-0.8039922825315893,-0.9950722524495059,0.0,0.505171853443749
135,0.47912380973447233,0.47569115798370976,0.3964343577013385,0.990604500595198,0.0,0.44065618875535023
136,0.758759301650064,-0.8543775818366728,0.7444589097646699,-0.8287232025108264,1.0,0.5321116680330814
137,0.7283284948781279,-0.6468238496435295,-0.45734830155151784,-0.06968604355707453,1.0,0.5262936507616592
138,0.07399689239822571,0.9427994604308512,-0.4121671311979911,-0.10813189695194403,1.0,0.5272990918937462
139,-0.06474676328170736,0.8350600828762458,0.9289095065995454,0.10174013763416956,0.0,0.43680954487777063
140,0.5422170335707457,-0.5390360494535062,0.875636853370928,0.5826284234484973,0.0,0.518273737337147
141,0.5172045598319717,0.2357456956934172,0.5081066620965269,0.5589978659913759,1.0,0.43283606541523384
142,0.6895342525598827,0.9638333626035829,0.801409171078113,0.051066425268694315,1.0,0.4596264156666267
143,0.7137758154965066,0.36933822671868044,0.8770062282992888,0.9323479599811926,0.0,0.4384969202257733
144,0.9536299580353125,0.9401968008754178,-0.004454205394132327,0.05379806213511262,1.0,0.49592006333469546
145,-0.9115577756427551,0.5277758450732539,-0.7760115965803418,0.7583093983880365,1.0,0.47490310828330906
146,-0.9985348451251403,-0.6558816305600803,-0.8608190852835278,0.3857141601962195,0.0,0.5963381171824882
147,-0.922551722297297,0.3553445001393716,0.6488418076419393,-0.6185943825887006,0.0,0.513609860944073
148,-0.7560158275114695,-0.26827197067427266,-0.8990742238661438,0.07990809731250548,0.0,0.5554604818810769
149,-0.9114527640642438,0.6052243983034242,0.5475224375649117,0.6216488549092543,1.0,0.4261937341527958
150,-0.4132755711842544,0.8079642464196146,-0.21826177419448012,-0.9727965432474321,1.0,0.586469226104299
151,0.9775465848056821,-0.5102769080652172,0.6429505447067694,0.6019616358986271,1.0,0.4234893971381175
152,0.9669184131015567,-0.693664070602521,0.10059929421691338,-0.8714065067325569,0.0,0.5113000922650732
153,-0.04826758543763865,0.855144532115292,-0.5076460371989187,-0.7006161094946444,0.0,0.43450128201756805
154,-0.05596645298588032,0.7137038683442691,0.3568570419025905,0.32681307780412583,1.0,0.4578787685178004
155,0.15355475499228066,0.2539940292158076,0.19404006466350565,0.585903765688234,1.0,0.4447758220055379
156,0.07202873678223876,0.2806020425096456,0.004012186527903916,0.05870938708918816,0.0,0.474415218760838
157,-0.7564876881706766,-0.09993922652862275,0.39490993304164035,-0.6813936665787952,0.0,0.5422110793740946
158,0.09452452144886947,-0.8105480891307566,-0.3113978714675072,-0.592515423171883,1.0,0.5610012102710049
159,0.9493323294559066,-0.8758879505906771,0.9042913081778174,0.5797757504623902,0.0,0.5265806230168616
160,-0.30859307791639656,-0.9411185162461966,0.11616750088221894,-0.1444484676962321,1.0,0.506221897204185
161,0.8440186955197628,0.8632443771315172,0.5556397513287108,0.468831118599109,0.0,0.39455996446391073
162,0.505233951271947,0.164168709052412,-0.3185433851602484,0.23669484081963033,1.0,0.4956261948214804
163,-0.7401899816392223,0.8149989639727506,0.588333251225805,0.620842197842211,0.0,0.4687832981731157
164,-0.16858837708114205,-0.5428419265157092,-0.12594480849929335,0.4396899429029204,1.0,0.47075406289686755
165,-0.1319224274865025,-0.16678201818510852,-0.6080976149476318,0.38494288157117174,0.0,0.519257686187319
166,-0.19542108543415582,-0.42981918461727364,-0.5189015858126369,0.06897004863174439,1.0,0.518068552470048
167,-0.4601565609488121,-0.33843211308310606,-0.9007040208891326,-0.8883664149884838,1.0,0.609802216567254
168,0.31681656197199226,0.8816677281527434,-0.9556593326884981,-0.5334913738131051,0.0,0.41622813699774525
169,0.5913599391826627,0.6359213531653602,0.8069951139099354,-0.34874200826993507,0.0,0.4231377182422096
170,0.42975040005190546,0.8806802614485685,0.9094128279765663,0.5828078825365133,1.0,0.4131949089339222
171,0.8762913117780746,-0.6258485184795364,0.9097324217574265,-0.8207857727127463,1.0,0.5239995913175014
172,0.06513018378562818,-0.6227633555234457,-0.22126428224362682,0.01964501977150923,0.0,0.5464793579365301
173,-0.8852618165355104,0.9149053514630343,0.30209415654782146,0.10009546001928515,1.0,0.4783260973194915
174,-0.11042425905113729,0.07541723600591754,0.2317309573851707,-0.9429960889087761,1.0,0.5641820422913125
175,-0.7695989340375762,-0.9265546717569717,-0.970836245762569,-0.8929970840444774,0.0,0.6070247598879218
176,-0.4047849752335888,-0.7507476380542009,-0.9661823894048309,-0.645663505558044,0.0,0.577513064895688
177,0.3357399292259471,-0.9543420857519229,-0.41074792911916425,0.12132894315320653,0.0,0.560420847668341
178,0.10045599533920058,-0.7962160546107866,-0.18032692315269916,0.8428660571703088,1.0,0.4413686645646628
179,0.0228777454606075,-0.8055938622897134,0.31762787164347106,-0.3012626943051824,0.0,0.562753512988471
180,-0.5238787660217117,0.47801953710039835,-0.40844649987372716,-0.6442103805488553,1.0,0.5693785969648796
181,0.24996195093732587,-0.8527969521238206,-0.3175824439536217,0.4774950171277035,1.0,0.4764322527978559
182,0.6687225133174282,0.5469506956032728,-0.5239414251996151,0.42707901476585364,0.0,0.42662571206000427
183,-0.9921435149655669,-0.1568199672257511,0.10488052903291112,-0.9333283811261046,1.0,0.5690848401864801
184,0.34807578716487475,-0.19794665241231013,0.3600037857676488,0.6582562156366651,0.0,0.4999483221221291
185,0.12114080384216774,0.05376168108680068,0.3842096836227211,0.45622994856063515,0.0,0.4902200939689966
186,0.039907758741710486,0.8049515452009928,-0.7858525467387045,-0.34536457885947924,0.0,0.4344922250588627
187,0.6824882797824225,0.4384510483212163,0.11246310468830711,0.3471799866258436,0.0,0.4344823602367828
188,0.7630385353341873,-0.1859649467492719,0.5011648124769492,-0.28388339148784003,0.0,0.48015905794154967
189,-0.996814952346128,-0.5359874235686284,-0.28222775832522107,-0.4670994456808517,0.0,0.5870403120128118
190,-0.03964577416615889,-0.05886990556703453,-0.5978211134796718,-0.22604241670763847,1.0,0.545021321901949
191,-0.22847359566301884,-0.4176249731334378,0.3722160604139637,0.35841081009350106,1.0,0.45469061728146987
192,0.9727118542530315,-0.3337522075038788,0.007729758394666941,0.9822918268588046,0.0,0.4823972379724489
193,0.8875370223882488,-0.6167166025427893,-0.6480200919231105,0.22914500443599684,1.0,0.5111886934931072
194,-0.4912008537052148,-0.805743906081809,0.691254685939634,-0.7599064297623468,1.0,0.5290616500337213
195,-0.31474694891728117,0.05040922817657245,-0.1921813755532209,-0.07438999552708747,1.0,0.5146453526772536
196,0.7494641587185595,-0.19522897612995838,0.32697597365864395,0.9565296903175267,0.0,0.48151097742379817
197,-0.814321075767344,-0.5877648363743855,0.41357365345162567,-0.7320208624541809,1.0,0.539404034357377
198,-0.7048746166114757,-0.4104474551613364,-0.49324579530330936,-0.43781487829663623,0.0,0.5643256953712771
199,0.19427382270934368,-0.9303518003199112,-0.09447385262264785,0.8950269033894149,0.0,0.5648651428715566
200,0.5094874232090589,-0.6702242349440202,0.8785562931447815,-0.7187884935810434,1.0,0.517308053171718
201,0.43277962755038346,0.3465596485449438,-0.18195638790819424,-0.3778532614407868,1.0,0.5382658327303959
202,0.4859474615059127,0.007638046611213811,0.249089232685058,0.07758599380035469,0.0,0.4773377627378391
203,-0.5474861981082311,-0.9518952960917424,-0.8616597374826735,0.8767644388693907,0.0,0.5992981372483769
204,0.6755700529327686,-0.624222164423557,-0.589410283833093,-0.5301310689817638,1.0,0.5685329435054773
205,-0.5651226951422066,-0.7281695353839455,0.9281666716570578,0.025048996937151236,1.0,0.45596685857591823
206,-0.9956384447942992,0.10413392121751786,-0.9899963707671751,0.46173516928806935,1.0,0.5082068676448154
207,-0.7276029685308867,0.13218582038051574,0.3128185733051996,-0.9725985819489162,0.0,0.5225076152628352
208,-0.8725962432910541,-0.22198968276933173,0.897296409886793,-0.9872092924438463,1.0,0.5377581132535126
209,-0.0812572241417322,-0.08693695786853106,0.22584986268916474,-0.5913316857897659,1.0,0.5367463630539917
210,0.02156235063016254,-0.11478753739951864,-0.01959976374848904,0.6981427037626116,1.0,0.4455350350300894
211,-0.50637243569019,0.47096052262817456,0.09083517028078392,0.8757739322781946,1.0,0.4266952212870339
212,0.05510919711462381,-0.19191206549623785,0.7925369846161328,-0.8379527255624066,0.0,0.51277056070359
213,0.063312597907063,-0.03384522991631811,0.771594322663818,0.28611432295943984,0.0,0.4998186717145175
214,-0.7529481246686249,-0.7742431458647983,-0.9642163282102665,0.9016141874716126,0.0,0.5946693066267892
215,-0.2933037335149302,-0.4782288117964286,0.5837304405815313,0.6724323745718346,1.0,0.42064042428957976
216,-0.4689580320918598,-0.10461905387931014,-0.984700894862679,-0.5243395353897908,1.0,0.585607005948776
217,-0.3101769132293255,-0.1992560161237238,0.581528381843476,0.9809904945308656,1.0,0.3969979046668816
218,0.41009420044136413,-0.3522143160763107,0.43368836986097214,-0.6300707027253285,0.0,0.509410270690826
219,-0.020565829475665875,0.6670049954909496,-0.6946854152686746,-0.04241591503603037,0.0,0.44802888656639583
220,-0.7439109391745837,0.333728204734298,0.5902482785521472,0.6421655027376791,1.0,0.42270178425823735
221,0.7748148711720508,-0.5123632039348118,0.994504791174639,-0.5710136151011458,0.0,0.5055948290726188
222,0.34027893895904016,-0.9686720882631081,0.5265111998610363,0.40116089049467196,1.0,0.44438666605439625
223,-0.6831212200693562,0.3434886848047509,-0.6001754091348157,-0.5796557839045298,0.0,0.5036829042125427
224,0.12374994104862758,0.2993688484534849,-0.9944474159734111,-0.6824952141805254,1.0,0.5981977726310168
225,0.3814657568472315,0.5380740936885156,0.8617128058000569,0.37693172690749055,1.0,0.43129806006771754
226,0.48701764358140065,-0.20119889877927322,-0.5362466714675984,0.8231077603536752,1.0,0.45892765321911805
227,0.26731484998694377,0.3332877759970698,-0.958872738270246,0.7049206825987107,1.0,0.48743919928037643
228,-0.21336095451134618,0.6495833895165104,-0.44491081217467476,0.5426519473673839,0.0,0.4580818626277418
229,0.8889489085493398,0.05278773098681944,-0.8751708038177481,0.7639233754444206,1.0,0.4789509898532782
230,0.4499218466109012,-0.8070221433926994,0.8369595681909843,-0.2697674607684444,1.0,0.48346813511600295
231,0.9572560108112207,0.3574753860482769,0.8054778474370121,0.6702386522957899,1.0,0.41102493176940597
232,-0.49469973842698356,-0.9092531078781629,-0.46705658632630875,-0.6640605735745899,1.0,0.5735338423056532
233,-0.839602916612322,0.03171530070660289,-0.744203160278009,-0.7702383111676523,1.0,0.5939788402956079
234,0.9024920585662757,-0.20704797161668598,0.9374701883175722,0.18222717227444085,1.0,0.4431652951476411
235,-0.8803353328765342,0.5374482065135875,0.8932331782535832,-0.17002666059331517,1.0,0.4729933385225445
236,0.8259238707793868,-0.859027933457065,-0.48599783577039,0.7947459355520041,1.0,0.4589033157163014
237,-0.26929865579596424,-0.9708739207907038,-0.30036715775606226,0.8667625133779557,0.0,0.5885677461814662
238,0.35380105532292916,-0.5787244722802036,-0.48611783730550107,0.1329032901068128,1.0,0.5114964122357034
239,-0.8518093457182807,0.726856761566405,-0.7766138810599832,0.23286894103935718,1.0,0.5167281059723179
240,0.007856350969429604,-0.9128362990334711,0.4021160731590223,-0.444505748800216,1.0,0.5171134163757181
241,0.4877504775364676,0.3232864532410209,-0.10891979658202278,-0.56123107031644,1.0,0.5494583653050584
242,0.04825035704676228,0.2692949494297179,0.8826254060542627,0.8809606758126121,1.0,0.39154114081116553
243,-0.4660965788507512,0.015194893577162638,-0.9791942663038604,-0.027214354506971405,0.0,0.5199481338904023
244,0.18202322566532114,-0.5917989286957284,-0.15416967701480266,-0.07503839552451796,1.0,0.5129719050541777
245,-0.16236558228012954,0.8839160389981513,-0.18133209596279065,-0.18455049538395185,1.0,0.5229095228942081
246,0.7773893882286977,-0.7769947806556929,0.7532097953863384,0.3024587823574303,0.0,0.5265178754550016
247,-0.47519517393701016,0.47715249000462956,-0.7638464964389706,0.6710505122289006,1.0,0.48128405538429603
248,-0.2703568364374449,-0.3448179445713131,0.7491064868829129,-0.06364934021247248,1.0,0.47107738785545256
249,-0.3982558168193491,-0.9057570562513089,0.2826093078224625,-0.4906701273386076,1.0,0.5261982868932731
250,0.4004233316231196,-0.8168521188397833,-0.9057991506302947,-0.14525583951235066,0.0,0.5466992033464171
251,0.6083936683697235,-0.5187682137553975,0.29299908228522265,0.47682960248551476,1.0,0.4489164356462927
252,0.8986386204930332,-0.2786442878038653,0.3726598869235038,0.3038776782912409,0.0,0.48137610587242763
253,0.9053247607091206,0.08063888360723759,-0.7868663582073296,0.5708551763065131,0.0,0.45260762678422667
254,-0.9268319318912859,-0.8932667799449134,0.11667195550283749,-0.012691217682317513,0.0,0.6113018288598961
255,0.7926955045070281,0.5544489099205976,-0.09073686094660816,0.9152162341854437,1.0,0.431699447622703
256,0.3179220471811568,-0.9859666085810972,-0.3621905780773973,-0.48928597474184854,1.0,0.5551707946488376
257,-0.8596562176224356,0.801994164292845,-0.4812679401054436,-0.22220887353900087,0.0,0.47522381003521785
258,-0.5291708745141941,0.2618065272620893,0.3505217015857618,0.6624749665535028,1.0,0.4317759727915399
259,0.17658492278043125,-0.8718705049325621,0.9625941564931308,0.7177673435699863,0.0,0.5610745090332674
260,-0.5417110794640065,0.246970412345616,0.9314476546981465,0.8013781156999318,0.0,0.5049433706641154
261,0.10770463705863786,-0.35310896473671827,0.7183490918995372,-0.02228131090904517,1.0,0.4691881429443394
262,0.5545328812199617,-0.46001886104155276,-0.3190501127710148,-0.14415204256984437,0.0,0.5114307926541989
263,-0.05795654569323716,0.11691234969194975,-0.21683444570573318,0.6000144539880414,1.0,0.4621591688099511
264,0.04574941967969348,0.46834744845108744,0.2516872238691341,0.9422420320206528,0.0,0.4607229331810433
265,0.1324394114536751,0.7134292133962958,-0.3579479289756273,-0.4586450499894623,0.0,0.4375244701540988
