,timestamp,context1,context2,context3,context4,context5,context6,drawn_article,reward,article1,article2,article3,article4,article5,article6,article7,article8,article9,article10,article11,article12,article13,article14,article15,article16,article17,article18,article19,article20,article21,propensity_score
28,1241162700,1.0,0.065313,0.000384,0.234513,0.023569,0.676222,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6245008
29,1241162700,1.0,0.006673,4e-05,0.014491999999999996,0.004682,0.9741120000000001,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6939514999999999
30,1241161800,1.0,0.251406,0.584626,0.00573,0.158221,1.6e-05,27,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.40708099999999997
31,1241163300,1.0,0.001943,0.0001,0.00018600000000000002,0.0008119999999999999,0.996959,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6990744
32,1241162400,1.0,0.004272,0.0037560000000000002,3.8e-05,0.003339,0.9885959999999999,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.6968235999999999
33,1241164800,1.0,0.341492,0.0796,0.06802899999999999,0.510684,0.000196,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.47484970000000004
34,1241161500,1.0,0.179493,0.00426,0.41576899999999994,0.39070900000000003,0.009770000000000001,23,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.5047008
35,1241161200,1.0,0.038797000000000005,0.052238,0.000489,0.006368,0.902108,28,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.6680752
36,1241165400,1.0,0.000281,2e-06,7.6e-05,0.000151,0.999491,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6998574
37,1241162100,1.0,0.00059,9e-06,0.000391,0.000796,0.9982139999999999,30,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.6996034999999998
38,1241165400,1.0,0.335579,0.008515,0.12147999999999999,0.355489,0.17893599999999998,26,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.5033683
39,1241165700,1.0,0.000458,1.4999999999999999e-05,2.7000000000000002e-05,4e-05,0.999461,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6998036000000001
40,1241163600,1.0,0.17081,0.42215,0.0070620000000000014,0.394458,0.005520000000000001,33,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.46417279999999994
41,1241163300,1.0,0.41909399999999997,0.038845,0.112107,0.412732,0.017222,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.45701429999999993
42,1241163900,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.695784
43,1241165400,1.0,0.257063,0.031761000000000005,0.161523,0.545117,0.004536,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.5008302
44,1241162400,1.0,0.5066229999999999,0.025476,0.071572,0.127717,0.26861199999999996,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.4626218999999999
45,1241164200,1.0,0.105457,0.000117,0.286071,0.012038,0.596317,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.5993641
46,1241161800,1.0,0.008797,0.000173,0.0020210000000000002,0.006797,0.9822129999999999,17,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.6953461
47,1241163600,1.0,0.009723,0.000153,0.002364,0.003387,0.9843729999999999,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6952533999999999
48,1241160900,1.0,0.128851,0.003704,0.480442,0.385343,0.0016589999999999999,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.512725
49,1241163000,1.0,0.490008,0.016258,0.232116,0.21316999999999997,0.048449,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.4313799
50,1241163000,1.0,0.050205,2.5e-05,0.93934,0.010193,0.00023700000000000001,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.4910232
51,1241162700,1.0,0.48954200000000003,0.002435,0.30977899999999997,0.067905,0.130339,16,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.4347064
52,1241165700,1.0,0.000986,5e-06,0.001539,0.000288,0.997181,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6992668
53,1241161800,1.0,0.007439,0.000135,0.0006360000000000001,0.00054,0.99125,29,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.6968026999999999
54,1241161500,1.0,0.000103,0.0,9e-06,1e-06,0.999886,14,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.6999562
55,1241163000,1.0,0.014431999999999999,0.027593,0.002228,0.886885,0.068862,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.5968152
56,1241162400,1.0,0.001616,0.0,0.271499,0.00011399999999999999,0.726772,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.6450431
57,1241163000,1.0,0.002012,2.2e-05,0.006220000000000001,0.004857,0.9868889999999999,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6974588999999999
58,1241162400,1.0,0.172236,0.0058460000000000005,0.4360850000000001,0.378062,0.007772,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.5043293000000001
59,1241164200,1.0,0.553029,0.045877,0.09412899999999999,0.291508,0.015456999999999999,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.41704869999999994
60,1241162400,1.0,0.001187,0.9901129999999999,3e-06,0.008697,1e-06,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.4016217
61,1241161200,1.0,0.008301000000000001,0.13020299999999999,0.000421,0.563375,0.2977,25,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.601197
62,1241163000,1.0,0.070257,0.003005,0.41111499999999995,0.5041399999999999,0.011483,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.5383587
63,1241161200,1.0,0.050318,5.400000000000001e-05,0.114576,0.006101,0.828951,18,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.6563313
64,1241165700,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6877769
65,1241163600,1.0,0.10436400000000001,0.004325,0.009714,0.021592,0.8600049999999999,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6528548999999999
66,1241164200,1.0,4e-05,0.0,5.3e-05,4.4e-05,0.999862,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6999683
67,1241162400,1.0,0.011954000000000001,0.026324,0.002758,0.9065409999999999,0.052423000000000004,17,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.5961155
68,1241161200,1.0,0.310684,0.007666,0.47129399999999994,0.210015,0.000341,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.45816629999999997
69,1241165400,1.0,0.005866,0.000361,0.000723,0.002689,0.99036,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6971311
70,1241163000,1.0,0.004412,1.6e-05,0.9410540000000001,0.054509,9e-06,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.5045687000000001
71,1241161800,1.0,0.096278,0.15375999999999998,0.00037,0.060611,0.6889810000000001,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.6092257
72,1241162100,1.0,0.017671,0.977554,1.8e-05,0.004757,0.0,11,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.3991861
73,1241162700,1.0,0.222766,0.005404,0.560083,0.211287,0.00045999999999999996,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.47612709999999997
74,1241165100,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6877769
75,1241162100,1.0,0.07005800000000001,0.7070960000000001,0.001547,0.221275,2.4e-05,9,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.4374111
76,1241163600,1.0,0.00045599999999999997,0.0,0.0010960000000000002,7.4e-05,0.998373,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6995902999999999
77,1241161800,1.0,0.14466199999999999,0.034818,0.06217,0.754696,0.003654,16,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.5437862
78,1241163900,1.0,0.716561,0.04387,0.083203,0.14689000000000002,0.009476,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.368885
79,1241164200,1.0,0.257812,0.000341,0.28121,0.0072060000000000015,0.45343199999999995,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.5398109999999999
80,1241164800,1.0,0.00043200000000000004,5e-06,0.000197,0.00027,0.9990950000000001,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6997586
81,1241163900,1.0,0.006612000000000001,0.001284,0.025966000000000003,0.43372799999999995,0.532409,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6484032999999999
82,1241161200,1.0,0.201428,0.120689,0.000583,0.011349,0.66595,15,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.5819699
83,1241162700,1.0,0.036756,0.816291,0.000168,0.026222000000000002,0.12056300000000005,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.43775450000000005
84,1241165100,1.0,0.001123,5.3e-05,0.00017900000000000001,0.000924,0.9977219999999999,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6994073999999998
85,1241162100,1.0,0.00278,0.000151,0.00018,0.000724,0.996166,9,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.698735
86,1241161800,1.0,0.002782,0.012805,2e-06,0.00042699999999999997,0.983985,18,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.6950033
87,1241163900,1.0,0.8714649999999999,0.022803,0.037494,0.065121,0.003117,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.33056220000000003
88,1241163000,1.0,0.7700100000000001,0.109009,0.018716999999999998,0.09693,0.005334,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.3458569
89,1241164200,1.0,0.002711,2.2e-05,0.005958,0.0051259999999999995,0.9861840000000001,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6972054999999999
90,1241163600,1.0,6.9e-05,2e-06,9e-06,4.3e-05,0.999876,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.699965
91,1241164500,1.0,0.22761599999999999,0.01425,0.22936399999999998,0.526287,0.002483,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.5061770999999998
92,1241161800,1.0,0.00011200000000000001,1e-06,0.000277,0.000517,0.999093,19,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.6998477999999999
93,1241164200,1.0,0.138037,0.010837000000000001,0.235844,0.6147630000000001,0.000519,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.532889
94,1241164500,1.0,0.009065,0.8574459999999999,0.000213,0.133276,1e-06,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.4257707
95,1241165400,1.0,0.001348,6.500000000000001e-05,0.00063,0.0018670000000000002,0.9960899999999999,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6991285999999999
96,1241164500,1.0,0.39571100000000003,0.045946,0.08905700000000001,0.46276999999999996,0.006515000000000001,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.4638427
97,1241163600,1.0,0.06895499999999999,0.6241140000000001,3.5e-05,0.004752,0.302144,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.48470160000000007
98,1241161200,1.0,0.00061,3.4e-05,0.000172,0.001243,0.9979399999999999,27,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.6995863999999999
99,1241164200,1.0,0.014049,0.002228,8.4e-05,0.000638,0.983001,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6936314
100,1241161800,1.0,0.002264,0.000502,0.00011,0.001777,0.995347,25,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.6987441
101,1241163300,1.0,0.444841,0.002744,0.24681999999999998,0.025161000000000003,0.280435,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.46936100000000003
102,1241164800,1.0,0.485943,0.06139600000000001,0.079582,0.370683,0.002396,22,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.4342193
103,1241161200,1.0,0.002762,5e-06,0.921644,0.075573,1.4999999999999999e-05,20,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.5070069
104,1241165400,1.0,0.318025,0.435816,0.005285,0.232281,0.008593,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.4177600999999999
105,1241163300,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,14,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6877769
106,1241165100,1.0,0.00022400000000000002,2e-06,3.1e-05,1.9e-05,0.999724,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6999017
107,1241163300,1.0,0.035532999999999995,0.617718,0.00042199999999999996,0.335868,0.010459999999999999,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.4668009
108,1241162400,1.0,0.443938,0.020909999999999998,0.128276,0.404197,0.002679,16,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.4500769
109,1241161200,1.0,0.0051270000000000005,0.000314,0.03279,0.460991,0.500779,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.6451985999999998
110,1241163900,1.0,3.4e-05,0.0,2.3e-05,2.6000000000000002e-05,0.999916,19,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6999785
111,1241162400,1.0,0.000442,8e-06,0.000168,0.000466,0.998916,21,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.6997406
112,1241165400,1.0,0.037781999999999996,0.93594,5.5e-05,0.026208,1.4999999999999999e-05,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.40147340000000004
113,1241162700,1.0,0.000442,8e-06,0.000168,0.000466,0.998916,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6997406
114,1241164800,1.0,0.51137,0.096118,0.079608,0.31006500000000004,0.002839,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.4196885
115,1241163600,1.0,2.5e-05,0.0,7.000000000000003e-06,9e-06,0.999959,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6999877
116,1241162700,1.0,0.028304000000000006,0.002807,0.18468199999999999,0.783007,0.0012,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.5725992
117,1241163900,1.0,0.521116,0.117599,0.046668,0.311716,0.0029010000000000004,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.4157687
118,1241164200,1.0,0.030536,0.082487,0.008302,0.8784639999999999,0.00021099999999999998,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.5735326999999999
119,1241164200,1.0,0.001542,7.2e-05,0.00028399999999999996,0.001306,0.9967959999999999,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6991741999999999
120,1241165400,1.0,0.055849,0.009013,0.21191500000000002,0.72239,0.000833,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.5603345
121,1241161500,1.0,0.00025,6.6e-05,9e-06,0.000241,0.999434,26,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.6998543
122,1241165100,1.0,0.041218,0.886181,0.000584,0.07200000000000001,1.7e-05,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.41034170000000003
123,1241165400,1.0,0.09043999999999999,0.0013859999999999999,0.387693,0.5100439999999999,0.010437,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.5348651999999999
124,1241164800,1.0,0.577716,0.051151,0.076111,0.28978000000000004,0.005242,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.40936809999999996
125,1241162100,1.0,0.000139,1e-06,8.6e-05,3.9e-05,0.999735,16,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.699923
126,1241163000,1.0,0.157059,0.021911,0.014737,0.110002,0.696292,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6166562
127,1241162400,1.0,0.762885,0.011082,0.091487,0.11883699999999996,0.015709,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.3613403
128,1241163900,1.0,0.076048,0.006215999999999999,0.851659,0.066076,2e-06,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.4907773
129,1241164800,1.0,0.560578,0.090421,0.055722,0.287092,0.006188,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.4087896
130,1241161800,1.0,0.000798,6.4e-05,2.1e-05,0.000335,0.9987809999999999,22,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.6996231999999999
131,1241165400,1.0,0.605156,0.077316,0.029214999999999998,0.270011,0.018302000000000002,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.40189870000000005
132,1241164200,1.0,0.422037,0.067736,0.110081,0.399109,0.001036,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.44893659999999996
133,1241164800,1.0,0.0016010000000000002,0.00025499999999999996,0.000505,0.009375,0.9882639999999999,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6982445999999999
134,1241163600,1.0,0.619835,0.30788899999999997,0.008586,0.062885,0.000805,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.3516936
135,1241164500,1.0,0.002111,8e-05,0.050921,0.810818,0.13607,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6078656
136,1241161500,1.0,0.337532,0.032898000000000004,0.265704,0.362982,0.000884,11,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.4656788
137,1241161200,1.0,0.005286,2.5e-05,0.8266370000000001,0.167903,0.000149,25,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.5157603999999999
138,1241164800,1.0,0.022934,0.0022170000000000002,0.001274,0.012251999999999999,0.961324,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6886819999999999
139,1241161500,1.0,0.000195,4e-06,8.7e-05,0.00014199999999999998,0.9995719999999999,27,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.6998891999999999
140,1241164500,1.0,5e-06,0.0,0.0,0.0,0.999994,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6999972999999999
141,1241161200,1.0,0.007875,9e-06,0.970874,0.020822999999999998,0.00041900000000000016,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.5005902
142,1241165100,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.695784
143,1241165100,1.0,0.000138,1e-06,0.00021600000000000002,6.7e-05,0.9995790000000001,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6998953000000001
144,1241163300,1.0,0.004326,0.000164,0.001145,0.003953,0.9904129999999999,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.6975967999999999
145,1241163300,1.0,0.117602,0.002637,0.358582,0.371475,0.149704,19,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.5433042
