timestamp,context1,context2,context3,context4,context5,context6,drawn_article,reward,article1,article2,article3,article4,article5,article6,article7,article8,article9,article10,article11,article12,article13,article14,article15,article16,article17,article18,article19,article20,article21
1241161800,1.0,0.901767,0.025907,0.054695000000000014,0.016625,0.001006,23,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241165100,1.0,0.430762,0.075745,0.08125399999999999,0.410421,0.001818,16,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163600,1.0,0.553029,0.045877,0.094129,0.291508,0.015457,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161800,1.0,0.013544999999999998,0.424623,0.00066,0.5451739999999999,0.015998,24,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241164500,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163600,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161500,1.0,0.220538,0.002548,0.406617,0.177301,0.192996,19,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241164500,1.0,0.000412,1e-06,0.000384,0.000362,0.998841,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163900,1.0,0.00059,9e-06,0.000391,0.000796,0.998214,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164500,1.0,0.003077,0.000567,6.6e-05,0.000608,0.995682,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162700,1.0,0.065313,0.000384,0.234513,0.023569,0.676222,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162700,1.0,0.006673,4e-05,0.014491999999999996,0.004682,0.974112,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161800,1.0,0.251406,0.584626,0.00573,0.158221,1.6e-05,27,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241163300,1.0,0.001943,0.0001,0.000186,0.0008119999999999999,0.996959,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162400,1.0,0.004272,0.003756,3.8e-05,0.003339,0.988596,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34
1241164800,1.0,0.341492,0.0796,0.06802899999999999,0.510684,0.000196,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161500,1.0,0.179493,0.00426,0.415769,0.390709,0.00977,23,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241161200,1.0,0.038797000000000005,0.052238,0.000489,0.006368,0.902108,28,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241165400,1.0,0.000281,2e-06,7.6e-05,0.000151,0.999491,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162100,1.0,0.00059,9e-06,0.000391,0.000796,0.998214,30,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241165400,1.0,0.335579,0.008515,0.12148,0.355489,0.17893599999999998,26,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241165700,1.0,0.000458,1.5e-05,2.7e-05,4e-05,0.999461,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163600,1.0,0.17081,0.42215,0.0070620000000000014,0.394458,0.005520000000000001,33,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163300,1.0,0.419094,0.038845,0.112107,0.412732,0.017222,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163900,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.981597,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241165400,1.0,0.257063,0.031761000000000005,0.161523,0.545117,0.004536,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162400,1.0,0.5066229999999999,0.025476,0.071572,0.127717,0.268612,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34
1241164200,1.0,0.105457,0.000117,0.286071,0.012038,0.596317,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161800,1.0,0.008797,0.000173,0.002021,0.006797,0.982213,17,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241163600,1.0,0.009723,0.000153,0.002364,0.003387,0.984373,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241160900,1.0,0.128851,0.003704,0.480442,0.385343,0.001659,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241163000,1.0,0.490008,0.016258,0.232116,0.21317,0.048449,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163000,1.0,0.050205,2.5e-05,0.93934,0.010193,0.000237,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162700,1.0,0.489542,0.002435,0.309779,0.067905,0.130339,16,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241165700,1.0,0.000986,5e-06,0.001539,0.000288,0.997181,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161800,1.0,0.007439,0.000135,0.0006360000000000001,0.00054,0.99125,29,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241161500,1.0,0.000103,0.0,9e-06,1e-06,0.999886,14,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241163000,1.0,0.014432,0.027593,0.002228,0.886885,0.068862,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162400,1.0,0.001616,0.0,0.271499,0.000114,0.726772,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34
1241163000,1.0,0.002012,2.2e-05,0.006220000000000001,0.004857,0.986889,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162400,1.0,0.172236,0.0058460000000000005,0.4360850000000001,0.378062,0.007772,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34
1241164200,1.0,0.553029,0.045877,0.094129,0.291508,0.015457,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162400,1.0,0.001187,0.990113,3e-06,0.008697,1e-06,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34
1241161200,1.0,0.008301000000000001,0.130203,0.000421,0.563375,0.2977,25,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241163000,1.0,0.070257,0.003005,0.411115,0.5041399999999999,0.011483,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161200,1.0,0.050318,5.400000000000001e-05,0.114576,0.006101,0.828951,18,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241165700,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163600,1.0,0.104364,0.004325,0.009714,0.021592,0.8600049999999999,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164200,1.0,4e-05,0.0,5.3e-05,4.4e-05,0.999862,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162400,1.0,0.011954,0.026324,0.002758,0.906541,0.052423,17,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34
1241161200,1.0,0.310684,0.007666,0.471294,0.210015,0.000341,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241165400,1.0,0.005866,0.000361,0.000723,0.002689,0.99036,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163000,1.0,0.004412,1.6e-05,0.941054,0.054509,9e-06,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161800,1.0,0.096278,0.15375999999999998,0.00037,0.060611,0.6889810000000001,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241162100,1.0,0.017671,0.977554,1.8e-05,0.004757,0.0,11,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241162700,1.0,0.222766,0.005404,0.560083,0.211287,0.00046,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241165100,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162100,1.0,0.07005800000000001,0.7070960000000001,0.001547,0.221275,2.4e-05,9,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241163600,1.0,0.000456,0.0,0.0010960000000000002,7.4e-05,0.998373,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161800,1.0,0.144662,0.034818,0.06217,0.754696,0.003654,16,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241163900,1.0,0.716561,0.04387,0.083203,0.14689000000000002,0.009476,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164200,1.0,0.257812,0.000341,0.28121,0.0072060000000000015,0.453432,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164800,1.0,0.000432,5e-06,0.000197,0.00027,0.999095,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163900,1.0,0.006612000000000001,0.001284,0.025966000000000003,0.433728,0.532409,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161200,1.0,0.201428,0.120689,0.000583,0.011349,0.66595,15,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241162700,1.0,0.036756,0.816291,0.000168,0.026222,0.12056300000000003,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241165100,1.0,0.001123,5.3e-05,0.000179,0.000924,0.997722,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162100,1.0,0.00278,0.000151,0.00018,0.000724,0.996166,9,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241161800,1.0,0.002782,0.012805,2e-06,0.000427,0.983985,18,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241163900,1.0,0.8714649999999999,0.022803,0.037494,0.065121,0.003117,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163000,1.0,0.7700100000000001,0.109009,0.018717,0.09693,0.005334,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164200,1.0,0.002711,2.2e-05,0.005958,0.005126,0.986184,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163600,1.0,6.9e-05,2e-06,9e-06,4.3e-05,0.999876,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164500,1.0,0.227616,0.01425,0.229364,0.526287,0.002483,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161800,1.0,0.000112,1e-06,0.000277,0.000517,0.999093,19,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241164200,1.0,0.138037,0.010837,0.235844,0.6147630000000001,0.000519,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164500,1.0,0.009065,0.8574459999999999,0.000213,0.133276,1e-06,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241165400,1.0,0.001348,6.500000000000001e-05,0.00063,0.001867,0.99609,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164500,1.0,0.395711,0.045946,0.08905700000000001,0.46277,0.006515000000000001,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163600,1.0,0.06895499999999999,0.6241140000000001,3.5e-05,0.004752,0.302144,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161200,1.0,0.00061,3.4e-05,0.000172,0.001243,0.99794,27,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241164200,1.0,0.014049,0.002228,8.4e-05,0.000638,0.983001,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161800,1.0,0.002264,0.000502,0.00011,0.001777,0.995347,25,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241163300,1.0,0.444841,0.002744,0.24682,0.025161000000000003,0.280435,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164800,1.0,0.485943,0.06139600000000001,0.079582,0.370683,0.002396,22,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161200,1.0,0.002762,5e-06,0.921644,0.075573,1.5e-05,20,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241165400,1.0,0.318025,0.435816,0.005285,0.232281,0.008593,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163300,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,14,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241165100,1.0,0.000224,2e-06,3.1e-05,1.9e-05,0.999724,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163300,1.0,0.035532999999999995,0.617718,0.000422,0.335868,0.01046,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162400,1.0,0.443938,0.02091,0.128276,0.404197,0.002679,16,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34
1241161200,1.0,0.0051270000000000005,0.000314,0.03279,0.460991,0.500779,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241163900,1.0,3.4e-05,0.0,2.3e-05,2.6e-05,0.999916,19,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162400,1.0,0.000442,8e-06,0.000168,0.000466,0.998916,21,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34
1241165400,1.0,0.037782,0.93594,5.5e-05,0.026208,1.5e-05,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162700,1.0,0.000442,8e-06,0.000168,0.000466,0.998916,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164800,1.0,0.51137,0.096118,0.079608,0.31006500000000004,0.002839,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163600,1.0,2.5e-05,0.0,7.000000000000002e-06,9e-06,0.999959,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162700,1.0,0.028304000000000006,0.002807,0.184682,0.783007,0.0012,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163900,1.0,0.521116,0.117599,0.046668,0.311716,0.0029010000000000004,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164200,1.0,0.030536,0.082487,0.008302,0.8784639999999999,0.000211,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164200,1.0,0.001542,7.2e-05,0.000284,0.001306,0.996796,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241165400,1.0,0.055849,0.009013,0.211915,0.72239,0.000833,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161500,1.0,0.00025,6.6e-05,9e-06,0.000241,0.999434,26,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241165100,1.0,0.041218,0.886181,0.000584,0.07200000000000001,1.7e-05,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241165400,1.0,0.09044,0.001386,0.387693,0.5100439999999999,0.010437,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164800,1.0,0.577716,0.051151,0.076111,0.28978000000000004,0.005242,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162100,1.0,0.000139,1e-06,8.6e-05,3.9e-05,0.999735,16,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241163000,1.0,0.157059,0.021911,0.014737,0.110002,0.696292,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162400,1.0,0.762885,0.011082,0.091487,0.11883699999999997,0.015709,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34
1241163900,1.0,0.076048,0.006215999999999999,0.851659,0.066076,2e-06,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164800,1.0,0.560578,0.090421,0.055722,0.287092,0.006188,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161800,1.0,0.000798,6.4e-05,2.1e-05,0.000335,0.998781,22,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241165400,1.0,0.605156,0.077316,0.029215,0.270011,0.018302,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164200,1.0,0.422037,0.067736,0.110081,0.399109,0.001036,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164800,1.0,0.0016010000000000002,0.000255,0.000505,0.009375,0.988264,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163600,1.0,0.619835,0.307889,0.008586,0.062885,0.000805,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164500,1.0,0.002111,8e-05,0.050921,0.810818,0.13607,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161500,1.0,0.337532,0.032898000000000004,0.265704,0.362982,0.000884,11,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241161200,1.0,0.005286,2.5e-05,0.8266370000000001,0.167903,0.000149,25,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241164800,1.0,0.022934,0.002217,0.001274,0.012252,0.961324,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161500,1.0,0.000195,4e-06,8.7e-05,0.00014199999999999998,0.999572,27,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241164500,1.0,5e-06,0.0,0.0,0.0,0.999994,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161200,1.0,0.007875,9e-06,0.970874,0.020823,0.0004190000000000001,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241165100,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.981597,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241165100,1.0,0.000138,1e-06,0.000216,6.7e-05,0.999579,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163300,1.0,0.004326,0.000164,0.001145,0.003953,0.990413,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163300,1.0,0.117602,0.002637,0.358582,0.371475,0.149704,19,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163900,1.0,0.000109,0.0,0.008294,0.002291,0.989306,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241165700,1.0,0.001423,0.000121,0.000372,0.003121,0.994964,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163600,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.981597,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163600,1.0,0.013918,0.016794,0.00032,0.008052,0.960916,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163900,1.0,0.138185,0.010533,0.020666,0.020484,0.810131,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241160900,1.0,0.086842,0.012225,0.001848,0.0071870000000000015,0.8918969999999999,30,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241163600,1.0,0.4549,0.004442,0.414396,0.121799,0.004463,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162100,1.0,0.553029,0.045877,0.094129,0.291508,0.015457,15,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241164500,1.0,0.003599,0.000166,0.003619,0.020347,0.972269,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241161500,1.0,0.008343999999999999,1.1e-05,0.022083,0.000655,0.968906,27,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241161200,1.0,0.5933149999999999,0.036167000000000005,0.086974,0.261766,0.021778,29,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241164500,1.0,0.5523100000000001,0.158117,0.021838,0.260913,0.006822,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241163600,1.0,0.349096,0.003106,0.5415949999999999,0.103676,0.002527,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162400,1.0,0.000308,0.0,7.5e-05,8e-06,0.999609,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34
1241162700,1.0,0.001187,5e-06,0.00148,0.0007059999999999999,0.996622,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162100,1.0,0.004452,0.000198,0.000294,0.002359,0.992697,25,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,
1241164500,1.0,0.221215,0.41769,0.004998,0.345293,0.010805,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241165400,1.0,0.001193,1e-06,0.001411,0.000171,0.997224,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164200,1.0,0.204082,0.028201,0.337861,0.429784,7.2e-05,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164200,1.0,1.9e-05,0.0,3e-06,1.3e-05,0.999966,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241164200,1.0,0.00011,1e-06,0.002041,0.001863,0.995985,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162700,1.0,0.004178,0.00296,0.000257,0.013466999999999998,0.979137,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
1241162700,1.0,0.007195,0.000299,0.00542,0.016718,0.970369,33,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,
