,context0,context1,context2,context3,action,reward,propensity_score
24,-0.5641354814731134,0.6402183579178502,0.09349758717308432,0.7031004969392178,1.0,0.5,0.5
25,-0.9427051064853547,-0.8251043532231144,0.3749481224448483,-0.0997079335820168,1.0,0.5,0.5
26,0.42845872622506986,0.6032298523527502,-0.19934986614317096,0.16793591807624209,0.0,0.0,0.5
27,0.3727505105504343,0.990684382381301,-0.5973907653096082,-0.1805757897579967,0.0,0.0,0.5
28,0.8051161627249239,-0.3741264680727596,-0.544094466158699,0.41068715861539173,1.0,1.0,0.5
29,-0.4327946090564896,0.23919919046439642,0.4362834069353658,0.33530006866838935,1.0,0.5,0.5
30,0.6272508841954036,0.5786974789708326,0.5262404815019583,-0.7143111058709009,0.0,0.0,0.5
31,0.07766337728165151,0.1751446849381435,0.30445444736634464,0.49512403969796903,0.0,0.0,0.5
32,0.6096843830764203,-0.2552585482402745,0.5325594348455622,0.41517352885743164,0.0,0.0,0.5
33,0.43812798976862166,-0.8766840088571233,-0.860922912896283,-0.955351541764252,0.0,0.5,0.5
34,-0.8027832707178995,0.9282520446368043,0.3323793201666827,-0.338616644088398,0.0,0.5,0.5
35,0.23562703521398753,0.4153603349874877,0.9793634882426472,-0.40197723703250365,1.0,0.5,0.5
36,-0.31684748155556663,0.3163119359608677,0.1974326777875577,-0.3669801057055153,1.0,0.5,0.5
37,-0.10769002606156275,-0.818915422588214,0.546168673665429,0.8257227819503106,1.0,0.5,0.5
38,-0.36950676391383963,-0.23614953147512918,-0.3392973300370812,-0.7373643812730064,0.0,0.5,0.5
39,-0.508459352207784,-0.796429161107419,0.7961293615554352,-0.538862162911506,0.0,1.0,0.5
40,0.049782697961552325,0.4274450413284969,0.5717238213399369,0.8292643826778023,0.0,0.0,0.5
41,-0.9124659625699878,0.4205327569033137,-0.06266317492388951,0.795673857421832,1.0,1.0,0.5
42,-0.4254112434479509,0.44207307440564914,0.5616806885156076,-0.24249355354546553,0.0,0.5,0.5
43,0.20743974388120168,0.7844186806565918,-0.3490556342886877,-0.7632379924516861,1.0,1.5,0.5
44,0.6039819829683333,0.0702599814920224,0.3171162016778599,-0.33169918504285345,1.0,0.5,0.5
45,0.9650964262263593,-0.6939892513346806,-0.03333281541594202,-0.27108460185449124,1.0,0.5,0.5
46,-0.3297001265208388,0.190856899862742,0.5274431567445077,-0.0012791809176007085,0.0,0.5,0.5
47,0.0984047515970441,-0.035661673576605546,-0.3017939362206772,0.6128306425599126,0.0,0.0,0.5
48,-0.8963941416669639,-0.3515661633364562,-0.4580859145273195,-0.5478716875993295,0.0,0.5,0.5
49,-0.01741157339344701,0.18715381529272634,-0.13849554776119466,0.8763925587736865,1.0,1.0,0.5
50,-0.9129074237681953,0.260865763171257,-0.777543378774151,0.5384653653271254,0.0,0.5,0.5
51,-0.9876691225292304,0.8433143960036835,0.9881103106226581,-0.2568850903658486,1.0,0.5,0.5
52,-0.042878044470835874,-0.2814563235354157,-0.4922564937849372,0.8135085035524974,1.0,1.0,0.5
53,-0.4569478124947466,-0.9226328004482804,0.7381542723472636,0.7552548301879427,0.0,1.0,0.5
54,-0.8246346050066069,-0.40722213623667014,-0.6868310588032682,-0.8565226383274711,0.0,0.5,0.5
55,-0.5285184979328879,0.48268131878791887,-0.3325904515606133,-0.22447155593058232,0.0,0.5,0.5
56,0.7925198602845092,0.3562503633229044,-0.493194886305085,-0.46532567727661767,0.0,0.0,0.5
57,-0.06870805897387577,-0.4417648446551965,0.7627427997051992,0.1542028749307549,0.0,0.5,0.5
58,-0.702933705129251,-0.6637171073651416,0.3752502456285005,0.46589894414972055,1.0,0.5,0.5
59,0.33273505803706604,-0.4129233513304529,0.013206953004825328,0.12557899052110222,0.0,0.0,0.5
60,-0.044042387387006166,0.08625217608531921,0.07180425482784791,-0.7864185377470752,0.0,0.0,0.5
61,0.5855879845601661,0.19214877044487189,-0.7859442425955072,0.13660059702683713,0.0,0.0,0.5
62,-0.030012670964241428,-0.4984864959897708,-0.02725396834693594,-0.8832189861557111,1.0,1.0,0.5
63,-0.6058075801812246,-0.8861404178176657,0.8102905522886157,0.9862658204269394,0.0,1.0,0.5
64,-0.4036275790054782,-0.5357146159294353,0.6295302929498336,-0.17407992355628887,0.0,1.0,0.5
65,-0.8011852761212523,0.34825616271238613,0.7635663363586909,0.3704461862760442,1.0,0.5,0.5
66,0.4199785287368043,0.44725994463916385,-0.8685283466546487,0.2492007164735106,0.0,0.0,0.5
67,0.17085849352384663,0.9538342756627243,0.07212591243153743,-0.17748991405363257,1.0,0.5,0.5
68,-0.8792408228352548,-0.19780649423319163,-0.7774644007757454,0.2713466858981488,0.0,0.5,0.5
69,-0.3054228376755299,0.38846205678253076,-0.32864757501013875,0.14307091877820377,1.0,1.0,0.5
70,0.4590602965235302,-0.7712518788417295,-0.16611419715617037,-0.68196389676352,1.0,1.5,0.5
71,-0.5098491509370313,0.5553313928546653,0.2930304781316835,0.9441569131232577,1.0,0.5,0.5
72,-0.74271885796802,-0.3787671573110223,-0.5490807966864328,0.2564990596436514,1.0,1.0,0.5
73,0.4038141200854557,0.9346589901305788,0.4282551920070201,-0.5107399431076072,1.0,0.5,0.5
74,-0.7548697852918838,-0.38753136334239247,-0.7894139026972979,-0.6296585857589405,1.0,1.5,0.5
75,0.20312203223227732,-0.05334924558716381,0.08239683963582145,-0.16736788757242005,1.0,0.5,0.5
76,0.28871597250857106,0.9946170597514419,0.5280273309391652,-0.7769806511507835,1.0,1.0,0.5
77,-0.046170867607779886,-0.7914798660660058,-0.8735248548336356,0.4817899431516033,0.0,0.5,0.5
78,0.058490747556432465,-0.7724431585198657,-0.7187572888824012,0.41868160473245686,1.0,1.0,0.5
79,-0.7802537648188648,0.4816921336257245,0.4412175444071569,0.11042133993198333,1.0,0.5,0.5
80,-0.21897700456552638,0.772464027269848,0.9119774521720379,-0.7443453714689685,0.0,0.5,0.5
81,-0.8088389518486365,0.5099383071077526,-0.6604868182408248,0.31579286072571366,0.0,0.5,0.5
82,-0.6747927565423433,-0.9106306214950763,-0.11460392271945508,0.4923973447215393,0.0,1.0,0.5
83,-0.7588374106474689,0.5203209127951769,-0.02410027465004272,-0.821003007381643,1.0,1.0,0.5
84,-0.7731907382451269,0.7833344040133352,0.5323562391913528,0.6075056771543783,0.0,0.5,0.5
85,0.32077635542291594,0.3304820387972509,-0.09929732252656542,-0.19049337717442927,1.0,1.0,0.5
86,-0.9608472267852559,-0.19908842246591196,0.9079259207198798,-0.34684466379777423,1.0,0.5,0.5
87,0.8007901979017664,0.08883293773049794,0.9525131053433262,0.502237552807649,0.0,0.0,0.5
88,-0.7860114388021138,-0.7272189742168731,-0.5977159713031763,-0.32296482681412253,0.0,1.0,0.5
89,0.2569708854668029,0.7905271172542534,-0.933335108952223,-0.431251215316246,1.0,1.0,0.5
90,0.9536099244650906,0.12411026262817382,0.002771332107524893,-0.8738277459195327,0.0,0.0,0.5
91,0.007361312554687638,-0.11756691896008875,-0.4227789520413381,-0.8496400917418394,0.0,0.0,0.5
92,-0.12050489271863496,0.8620138021705612,-0.19314400120020836,0.29457390904508407,1.0,1.0,0.5
93,0.9132552955718465,0.17526849167321168,0.024344605882908432,-0.16949387166791974,0.0,0.0,0.5
94,0.47217803768299604,0.4079085645508851,0.6277440560751457,-0.9560822818959152,0.0,0.0,0.5
95,-0.8544128794215158,0.1681008832261246,0.6786895312657697,0.4330424178549799,0.0,0.5,0.5
96,0.05949394393308416,-0.29251583801929737,0.7967661346324284,0.23331971290881137,1.0,0.5,0.5
97,-0.4862064960606238,0.3088371544100106,0.0026193770384135284,0.4047502577482174,1.0,0.5,0.5
98,-0.3480571623623785,0.7062606084300436,0.8500063128687121,-0.3212557434726284,1.0,0.5,0.5
99,-0.2574218058922422,-0.04174973524231662,0.6702555395541534,-0.04253285229442927,0.0,0.5,0.5
100,0.4209258653849608,0.9030528448175004,-0.729696271849029,-0.6343349545390313,1.0,1.5,0.5
101,-0.8560537150804515,-0.818696090201515,-0.044622660189062024,-0.6315207194639334,0.0,1.0,0.5
102,0.6427519109754185,0.06082178591894172,0.5988892695115837,-0.7093236103189366,0.0,0.0,0.5
103,0.3640660960547544,-0.4217059755650565,-0.07854077142124827,-0.9692525582927711,1.0,1.5,0.5
104,-0.912205831693669,-0.3279682224174991,-0.15484317562796668,0.707994868569708,1.0,1.0,0.5
105,-0.07198813317554142,-0.4702578745107733,-0.2773564188843394,0.36279113578422195,1.0,1.0,0.5
106,-0.5628680035550946,-0.20838289895244788,-0.20540560742452607,-0.9172507814929702,0.0,0.5,0.5
107,-0.3590801429572148,-0.5451688983212253,-0.5852844616746411,0.31040544754426636,0.0,1.0,0.5
108,-0.8525166402613249,-0.8024031327010308,0.5920383480071905,0.5062381138104672,0.0,1.0,0.5
109,-0.11787647325487938,0.8286831041703118,-0.9912820231125512,-0.4197771951654581,1.0,1.0,0.5
110,0.5398623201663795,-0.1684712066789371,-0.06124521659008697,0.19919691343125256,0.0,0.0,0.5
111,-0.6800314788375565,0.8669412987685465,-0.973366929642892,0.062264905457716235,1.0,1.0,0.5
112,0.9324861484307498,-0.38592658687760295,0.9538799339482034,0.4179868303085341,0.0,0.0,0.5
113,-0.8848393604697784,-0.8910896874205243,0.4119799467504841,-0.047706484223971835,1.0,0.5,0.5
114,-0.16903936045666978,-0.44871902745514647,-0.3563851138551659,-0.49185407581026386,0.0,0.5,0.5
115,0.550333933810107,0.13490750790871542,-0.5841502909874412,0.3810867496391017,0.0,0.0,0.5
116,0.9351968390526562,-0.655334784013297,-0.6861490865634208,-0.41336300207020327,0.0,0.5,0.5
117,0.9517434515894041,0.942571691403965,0.7319844285042554,0.31011653500866565,1.0,0.5,0.5
118,0.4815550820971748,0.6588580043885595,0.799337485435992,0.9632201772555611,1.0,0.5,0.5
119,0.6679991989717118,-0.7919640577017522,0.5647851018032126,-0.7779371886211177,1.0,1.0,0.5
120,-0.16365242191168994,-0.3043875697580989,-0.8725117094500068,0.9564922307283732,0.0,0.5,0.5
121,0.6440872753123805,0.48698409722405733,0.8101062839567605,-0.20788606219534378,0.0,0.0,0.5
122,0.08052936655075427,0.7095060474334163,-0.6782269770262137,0.8359025100007431,0.0,0.0,0.5
123,0.46027847616589024,-0.29443943700812736,-0.6349751496046914,-0.33874895914339653,0.0,0.0,0.5
124,-0.34387907387430894,0.8902298128675037,-0.9381036196754233,0.023487177387208513,0.0,0.5,0.5
125,0.589135118725103,0.460243259199957,-0.6115367785027646,0.2957812167962697,0.0,0.0,0.5
126,-0.3296691480962721,-0.365087126957065,0.13805552314571368,-0.45070258724567225,0.0,0.5,0.5
127,0.7507221031048583,0.3355751324349434,-0.969835320424262,-0.7270259782260757,1.0,1.5,0.5
128,0.31132889723972346,-0.8922108543380332,0.31057116429117393,-0.5172698910181066,0.0,0.5,0.5
129,0.4649602163022726,0.1013956954348143,-0.7501746874143798,0.7354894936987559,1.0,1.0,0.5
130,-0.1758072201031251,-0.026344922492252953,0.7219688580955961,0.05303385853505338,1.0,0.5,0.5
131,-0.6105915349274462,-0.6732129747355811,0.6971386699148554,0.18064466984798533,0.0,1.0,0.5
132,-0.66295528852368,0.3727311867585561,0.9299150812224206,-0.48179213498146733,1.0,0.5,0.5
133,-0.7678794349511573,-0.4391099609924227,0.2422146981197968,0.10221034193393574,0.0,0.5,0.5
134,-0.6049289357639329,-0.8264948866822255,0.09803739108737863,-0.44444811363584513,1.0,0.5,0.5
135,-0.17222539784986446,0.45852726024687085,-0.5602269136580504,-0.2678088287959963,1.0,1.0,0.5
136,-0.36144636233464444,0.8007090519737226,-0.074690090444405,-0.513430654101833,1.0,1.0,0.5
137,-0.8734431260220425,-0.05295321843441769,0.44641060983027203,-0.582415005019965,1.0,1.0,0.5
138,0.37525540015739733,0.6475651550607029,-0.9465859618815282,-0.228255432007904,1.0,1.0,0.5
139,0.8820859687563216,-0.8355255606959351,0.91795788825705,-0.1497530197250243,0.0,0.5,0.5
140,-0.014470333943773728,-0.9039978768877988,0.44826262170425935,-0.7030669095001654,0.0,0.5,0.5
141,-0.24127206811710455,0.619399398422106,-0.6938289978799403,0.19434233814825141,1.0,1.0,0.5
142,-0.5564006065455849,0.32469465713330536,0.6366514610027665,0.3929158566340205,0.0,0.5,0.5
143,0.25596838056701965,0.40602315584684545,-0.139696639172336,-0.9197651195810079,0.0,0.0,0.5
144,-0.7069137578761504,-0.547558184724984,-0.03484080421110658,-0.4379843515191735,1.0,0.5,0.5
145,0.4523559200859164,-0.8669110405484195,-0.9585255759567557,0.8999531885856837,1.0,1.0,0.5
146,0.07704491408074277,0.33826327991199645,-0.7817539886446232,0.07891159102757972,0.0,0.0,0.5
147,0.6735885292774841,-0.7306847498366371,-0.264565225242418,0.14815930486342377,0.0,0.5,0.5
148,-0.8017546044928847,-0.022551914710641663,0.21257719720391788,0.5775275328846592,1.0,0.5,0.5
149,-0.002659007669151725,0.398351634999093,-0.33043966588343276,-0.5865268118727531,0.0,0.0,0.5
150,-0.6799617754631802,-0.9153206968363412,-0.4466813328781758,-0.6277457305009491,0.0,1.0,0.5
151,0.14314217286478947,-0.11253816139750827,-0.19053508987206658,-0.05684012074291278,0.0,0.0,0.5
152,0.535952906061888,0.5807734772766546,0.039987848496941814,-0.5766550783354052,0.0,0.0,0.5
153,-0.49967976757376675,-0.48698549896331844,0.2624457402375939,-0.7079867517596468,1.0,1.0,0.5
154,0.2861050869782542,-0.28673358242411484,0.5079432436328957,-0.04871861973054625,1.0,0.5,0.5
155,-0.05581074679204323,0.1686989352089876,-0.6873524866827798,-0.7101358672092362,1.0,1.5,0.5
156,-0.23472401588024572,0.1501103153857688,0.025399497475057098,-0.7506348112034842,1.0,1.0,0.5
157,0.8314610736307257,-0.11359617347092743,0.5599355262414094,0.411975127875708,0.0,0.0,0.5
158,0.8663911990103528,0.4422333523267379,-0.8135988175649878,0.7369013595034286,1.0,1.0,0.5
159,-0.8984306210919837,0.12155605383363888,0.6519435138794965,0.8333339053648439,0.0,0.5,0.5
160,-0.36073748962484165,0.5623886856999196,0.6208819688536822,-0.9675755356153273,0.0,0.5,0.5
161,-0.5458960628854754,0.5639079831108471,0.37899323668124185,-0.17542010898598193,0.0,0.5,0.5
162,-0.7196140864930125,0.2642062131147722,-0.9729190746133058,0.6119178749986933,0.0,0.5,0.5
163,-0.7701725984968877,-0.08120562050844526,0.2653755052926636,0.8510468771184678,0.0,0.5,0.5
164,0.9400916735092122,-0.23005391193857383,-0.9381452053121262,0.9371050958747684,1.0,1.0,0.5
165,0.6859857922946311,0.18756393032483087,0.4554666932421618,-0.5860913086266386,0.0,0.0,0.5
166,0.8814652098802171,-0.19062614508550357,0.14335790657661263,0.7460004618612421,1.0,0.5,0.5
167,-0.23800481721682676,-0.758713303798378,-0.25030349929159623,-0.11146172549270705,0.0,1.0,0.5
168,-0.797932353364575,0.42536681290312783,-0.9836577687368722,-0.34740975929113693,0.0,0.5,0.5
169,-0.3806801250564007,-0.8896458627292172,0.7419044538084083,-0.568639931446089,0.0,1.0,0.5
170,0.3545632743980387,0.4297768724979194,-0.7172360548796055,-0.5424166331825806,0.0,0.0,0.5
171,0.11145950406462779,-0.5132517774341538,-0.40581959565832637,-0.31189708349941725,0.0,0.0,0.5
172,-0.378946922181302,-0.6085959832783716,0.19705685685963537,-0.34948403334099565,0.0,1.0,0.5
173,-0.6935920360038816,-0.8291994255541897,-0.9811099770409821,-0.5469541336803279,1.0,1.5,0.5
174,0.10555340788203127,-0.8938397742139061,0.44793802906522084,0.24413362386233595,0.0,0.5,0.5
175,0.017750001959506267,-0.8988717738583523,-0.6140609943427304,-0.6392806299952438,0.0,0.5,0.5
176,-0.9152157600917601,-0.12513238453894782,0.4649821408432977,-0.6030020870460153,0.0,0.5,0.5
177,0.1522140385697126,-0.40359298528751064,-0.9708136454402201,0.2756828623870722,1.0,1.0,0.5
178,-0.2060612733300533,-0.06759415238471789,-0.8370746284773325,0.14527622090551473,1.0,1.0,0.5
179,0.7078781439150632,0.26462016119427334,0.42515575555448204,-0.7422627115606162,1.0,1.0,0.5
180,0.03649033493512288,0.7122044947349169,0.19816247336414827,0.6595591417271118,1.0,0.5,0.5
181,0.274337652484123,-0.31829367373979567,-0.17590673247382527,-0.11258560463793899,0.0,0.0,0.5
182,0.9139364440520266,0.7205990084295057,-0.8378314422860997,-0.17870657387370503,1.0,1.0,0.5
183,0.23476823665137037,-0.4973101445328876,0.9780178956485968,-0.16064885372071225,1.0,0.5,0.5
184,-0.5042338750551529,-0.2893185399218723,0.5843757993237788,-0.2065499381103415,1.0,0.5,0.5
185,-0.19480594180901956,0.5315782906121962,-0.34650628977875253,0.059557642623771834,0.0,0.5,0.5
186,0.13283197640527233,0.11042844211511205,-0.8697541788783156,0.1687065430545691,1.0,1.0,0.5
187,-0.09704143377313823,-0.9452060820770565,0.09851291176898336,-0.9239183491973655,0.0,1.0,0.5
188,0.5112426491467381,0.24361520673109927,0.06785746500353707,-0.293161960111868,0.0,0.0,0.5
189,0.2530974026566102,0.28045495701122425,-0.5311178883539482,-0.4711212292874196,0.0,0.0,0.5
190,-0.6638337744656719,-0.8919054207347152,-0.3137960953258012,-0.27503288434666584,1.0,1.0,0.5
191,-0.01798877162486434,0.7726120800963503,0.2856238463564429,-0.4079134125173063,0.0,0.0,0.5
192,-0.9054241745726783,-0.9604429366199772,0.8164113473315717,-0.9915026947336538,0.0,1.0,0.5
193,0.3910980559692603,0.4444240551897207,0.07647980091709594,-0.8387916261419837,1.0,1.0,0.5
194,0.7343961615747416,0.03809968990456469,-0.029838590362747164,-0.6569459431175177,0.0,0.0,0.5
195,-0.39592478537466125,0.5586441520046013,-0.6308028377299064,-0.8909462246445787,0.0,0.5,0.5
196,0.1530331027367109,-0.35917151791558766,-0.6174282986659969,0.8705267269610493,1.0,1.0,0.5
197,-0.5674266974091988,0.7299583406021541,-0.37369455601530777,0.6985696314033987,0.0,0.5,0.5
198,-0.4238921734600172,0.852201508963627,-0.8699586633921321,-0.6421512609025013,0.0,0.5,0.5
199,-0.09888886796624186,0.18939537840598497,-0.3628100116850239,-0.009072018144948402,1.0,1.0,0.5
200,-0.3645598383017812,0.5483040382166808,-0.4947913756771358,-0.0334324546782101,1.0,1.0,0.5
201,-0.22526696036987204,-0.6036356466720694,-0.8753346390167245,-0.01564344800201889,0.0,1.0,0.5
202,0.6613418053149824,0.3264967701957633,-0.24246223120712718,-0.8257357525476379,0.0,0.0,0.5
203,0.31698251026047974,0.4973398335651531,-0.514114958337871,-0.569162870113544,1.0,1.5,0.5
204,-0.7628698556809652,-0.21268000203533988,-0.9525587118369334,-0.5300084805041421,1.0,1.5,0.5
205,0.7403099080986573,0.8934514542929195,0.7019488683079138,0.7763570772945017,0.0,0.0,0.5
206,-0.07347658649025579,0.7576425353170027,-0.27526243429042996,-0.9796415257277358,1.0,1.5,0.5
207,0.6927498347653971,-0.32266012066872984,-0.8539381120310809,0.280464488353509,1.0,1.0,0.5
208,0.8735787718786792,0.9616381505240148,0.5993298150188693,0.7737692672617789,1.0,0.5,0.5
209,-0.9893191475226075,0.599876428589666,0.744212118403849,-0.6946605271004314,1.0,1.0,0.5
210,-0.02552825665554992,-0.17164574797949372,-0.6043174534666751,0.38341085174781364,0.0,0.0,0.5
211,-0.5246591311161475,0.9805757061182194,0.8034317724821647,-0.5311481835507275,0.0,0.5,0.5
212,0.2391120615605875,-0.6749010102165351,-0.9400343733318912,0.09412060343878648,1.0,1.0,0.5
213,-0.7386615950531557,-0.20369415289356763,-0.1274727259581836,0.27326638101667244,1.0,1.0,0.5
214,-0.9071958333632439,-0.019740897223711196,-0.34496929936246157,0.6460316217541122,1.0,1.0,0.5
215,0.3558507489446776,0.3461505402223257,-0.05390480207742954,0.24340733624407251,1.0,0.5,0.5
216,-0.6259337217450056,0.47035007716516186,0.8948216614176581,0.30704721171651594,0.0,0.5,0.5
217,0.9854929202720142,0.84879964243575,0.692965092015901,0.15638816848381532,0.0,0.0,0.5
218,0.5585210797644287,-0.5807204990337451,-0.7028311308435915,-0.8963676534131859,1.0,1.5,0.5
219,-0.4124420578732908,0.0292935851314442,-0.11489817297549831,-0.3817067378658434,1.0,1.0,0.5
220,0.2463510846955892,-0.7043616965754413,-0.7192147042253161,-0.523659738173399,0.0,0.5,0.5
221,-0.4171831669326971,0.5184951149068062,0.7660865009917688,-0.04680766236445555,1.0,0.5,0.5
222,0.10227118463773599,-0.058719697647032776,0.16575724894141786,-0.11575524884229083,0.0,0.0,0.5
223,-0.07803833055657217,0.13489368843239746,0.8893175973189922,0.5278393291350973,0.0,0.5,0.5
224,0.9101232528286125,0.252255305063088,-0.8900656786529995,0.46387267335511395,1.0,1.0,0.5
225,-0.42339549058533654,0.58702584919355,0.17955307109133445,-0.5314727058414557,1.0,1.0,0.5
226,-0.9853618425882256,-0.8608989497197561,0.2269274652863973,-0.6650123103466934,1.0,1.0,0.5
227,-0.18075687083110914,0.7271269368137963,-0.26046070187613934,-0.4992455191864198,0.0,0.5,0.5
228,0.48068230161880154,0.9370797916001556,0.3204267369609288,0.024983763056281916,0.0,0.0,0.5
229,-0.971045554871059,-0.9785782498710487,-0.45782764701311884,0.5164606396575078,0.0,1.0,0.5
230,0.031027034524443886,0.8605962165233181,0.3276325484557632,0.08335899891597265,1.0,0.5,0.5
231,0.20964007510944382,-0.017474579509837884,-0.960338839794598,-0.37079251093838783,1.0,1.0,0.5
232,0.6969589863569292,-0.4479972869869655,-0.13036516235493112,0.4025573791956103,1.0,1.0,0.5
233,0.3978892029806371,0.23283968402153432,-0.5248540620519184,-0.2345353748019392,1.0,1.0,0.5
234,0.8807356133087367,-0.023131171802531103,-0.9945257308698283,0.024783754352204035,0.0,0.0,0.5
235,0.14270153999826385,0.7060033784664856,-0.6776256934181244,-0.28034943012427216,1.0,1.0,0.5
236,0.7044012547907073,0.03864623871044248,-0.30842274938155056,-0.7867584444849953,1.0,1.5,0.5
237,0.9977727209624552,-0.5354278726509702,0.37619795596037053,0.6468539057129725,1.0,0.5,0.5
238,-0.5499059653083869,-0.8452703471163334,0.8099447965189313,0.9420997488878313,1.0,0.5,0.5
239,0.5692806345829071,0.844816156645652,0.7440418052984443,0.2864785316452674,1.0,0.5,0.5
240,0.3452395521633622,0.4968697152238313,-0.7915528933546265,0.4139104554947828,0.0,0.0,0.5
241,0.5671982786712284,0.808584023673582,0.5950104451742246,0.7701542712903435,0.0,0.0,0.5
242,-0.0030325832094095784,-0.5813128578126803,0.9326388062035507,0.049751276880960926,0.0,0.5,0.5
243,-0.2031345327979759,-0.5172275314917818,-0.38381975182316364,0.053302602802646426,0.0,1.0,0.5
244,-0.1355671287440401,-0.757283195861516,0.10218984597544023,0.3095034296490924,1.0,0.5,0.5
245,0.5250368240410728,-0.7017745873612018,-0.49394544792787487,0.10388225177182231,1.0,1.0,0.5
246,-0.379601302359692,-0.21191126430655705,-0.24932387344343243,-0.10073682013253737,0.0,0.5,0.5
247,0.8493781043841091,0.5185647302516405,0.8945072969995858,-0.5857877396962539,1.0,1.0,0.5
248,0.30583225329232366,0.6645526955133463,0.41379115905466035,-0.8213088877210912,1.0,1.0,0.5
249,0.6733941646743817,-0.6864198005839033,-0.934968700671968,-0.9593205341266193,1.0,1.5,0.5
250,0.01936743436832522,0.8395468892792153,-0.0853508337210005,0.26886355614721724,1.0,1.0,0.5
251,0.25870085941429943,0.3371329909135088,0.5397814227032953,0.05965975377202004,1.0,0.5,0.5
252,-0.31208906166097705,0.2712807254857377,0.06151563533545312,0.9892809419141302,0.0,0.5,0.5
253,-0.6604448434992942,-0.954006045444576,-0.11187040428661921,-0.14245881643253977,0.0,1.0,0.5
254,0.640709944467678,0.884988069101774,-0.890297966643133,-0.4887820545230679,1.0,1.0,0.5
255,-0.5974795576876855,0.3045412642898455,-0.580118228492563,-0.4785628221286775,0.0,0.5,0.5
256,-0.7549186534565837,0.8841028428993722,-0.18370545573386043,0.9962293990000402,0.0,0.5,0.5
257,-0.015622065929074003,-0.5379274190389591,-0.7300777493274166,0.7912376224454574,0.0,0.5,0.5
258,0.6440599396776341,-0.24541418056132036,0.22588084835193944,-0.7187947807516057,0.0,0.0,0.5
259,-0.7585668816731446,0.5998224923236688,0.31807137843002353,-0.011928506152892204,0.0,0.5,0.5
260,-0.36204548578946527,-0.1347537667801515,0.49607976615121796,0.022854754297973123,1.0,0.5,0.5
261,-0.5668345097295409,0.21311447573147846,-0.7109019067337252,-0.669790435765377,0.0,0.5,0.5
262,0.6879031395853481,-0.27188194969940405,0.0269247412347573,0.6086447930096073,1.0,0.5,0.5
263,0.012221367966112062,-0.022955313706583658,0.4817264221833053,-0.7447277696318595,0.0,0.0,0.5
264,-0.7272378304675551,-0.6845218143859104,-0.4592923661738231,-0.12203756738355764,1.0,1.0,0.5
265,0.9674887553106839,-0.6703386103423932,-0.12731909519306917,-0.684264401033807,0.0,0.5,0.5
266,0.12703165248144033,0.7052604493864234,-0.6854384756217335,0.8851495520100945,1.0,1.0,0.5
267,-0.7961199199466078,-0.9314997527009561,-0.4438900072636822,0.07052428871597582,0.0,1.0,0.5
268,0.9741418999858571,-0.9582516389891744,0.21850924117009707,-0.5958573030220127,1.0,1.0,0.5
