,context0,context1,context2,context3,context4,context5,context6,context7,context8,context9,reward0,reward1
17,-0.06350138167489483,-0.45974284670176724,-0.8273143430839838,0.9944497528927545,0.647604551042327,0.3735747795572295,0.7883470264718386,0.19718618745053473,0.6801158236770652,-0.03674011143413858,0.8182634440219858,0.6948113851610491
18,-0.14205672359340604,0.16144672234652258,-0.5852618084569927,0.6911431718603909,0.6217648974415189,-0.3745470046144963,0.4229609339707314,0.6099593897400373,0.6468164342231784,0.7258681628190917,0.5946108401744875,0.9370254055592795
19,-0.49985297877818047,0.28123839572953613,-0.9694090550324719,0.1216534387229975,-0.43713661004105875,0.04855504273969058,0.46294194116396215,-0.21476294417488373,0.3069686227268631,-0.5282541053436738,0.7108810872243705,0.9180458162914531
20,-0.6764775431366046,-0.9661082679115953,0.8696153385041081,0.10902624762456337,-0.6908164038719748,0.420908978185661,0.004586397926467312,-0.015673425942093644,-0.6380293833945392,-0.19300855175579246,0.916714812632793,0.7882641527599892
21,-0.1972236308518036,0.9835672302961764,0.012058436665528749,-0.073091675013083,0.09620395822174,-0.30320333153814727,0.5812343266631779,-0.5452610866132137,-0.9930957721762108,0.5690751447725333,0.2096883990924102,0.763339264602013
22,-0.9199561443542335,0.3627145486162575,0.18771574192883844,0.04686983559381219,0.5438790894967744,-0.47444966842157,-0.5988349416815526,0.2563261792415392,0.306519742792287,0.9879863645894926,0.6220409047822809,1.2902461068441906
23,-0.03149687583463168,0.6063654615362242,-0.7188741263849234,-0.25023778776464756,0.9159455436978119,-0.99458245556696,0.9894620284435209,0.06229813740554513,-0.5685284190091477,-0.6071854915719366,0.2564959174806961,0.931999330090846
24,-0.6469418353737104,-0.6214259561979991,-0.012070396210392076,-0.25235668470284556,0.9739843534377577,0.750962281745277,0.4287024892660314,0.3448877409952309,-0.28717440160269336,-0.4950472918425033,0.8011002324611681,0.6340473444262713
25,-0.6466615209225657,0.43130489909824665,0.4603294049854296,-0.8604651636196445,-0.7459204811222837,-0.5600147906924455,0.7066918756810052,-0.30366527803575294,-0.90742518562664,0.6270429807622133,0.45268560294865323,0.7828802142034045
26,0.0881217226913571,0.1195580408013972,-0.9649786162357608,-0.30722849209821734,-0.48496906048104105,-0.3640953295392919,0.09590742874990599,-0.3939984191116106,-0.23023718986504238,-0.17365034479018582,0.5202188895553747,1.1120320030988027
27,0.9273384042815227,0.45918361725781565,-0.39094819779882517,-0.5987758405444841,-0.8597032283200972,0.6318165600748495,0.016571993184512968,0.3404924446359947,-0.30085813892928615,0.08056071831064426,0.12879370489325961,0.7198536500905197
28,0.731546160526902,-0.10209212663297818,0.35347877048466536,0.5743239423783371,-0.13577218687146475,-0.2279983871286897,0.0872773869096537,0.9351588364167378,-0.8236884334815948,0.3664078445863048,0.34563246028229866,0.8068201671209652
29,-0.33308780913498826,-0.3249917807831042,0.16263511680307152,0.48656759298389174,-0.8990557936464605,-0.2758954071454074,0.07935869354299174,0.43953344956044593,0.7663060969189339,-0.12307554563576506,0.8188667113468353,1.1407259012360398
30,0.9472446514940955,-0.38230738379315454,-0.6226916676999648,0.6876775184148534,0.403926608181985,-0.7386007448215921,0.9079957960146456,0.8996983515051376,0.3785374832579038,0.9742527188696772,0.4438536523265323,0.7983192859139304
31,-0.039863178189290416,0.16979444642094887,-0.8443692210710698,0.647445853454683,-0.12013679915310327,-0.5595947786701214,-0.4587462832464566,0.33116963062761084,-0.7917006286237724,-0.2996519067688288,0.6382552410302762,1.2318237834391774
32,0.16578346489416873,0.01863297109072093,-0.6208442954808189,0.817203442804584,-0.5309086702860677,0.6015915620264314,-0.16013720430667933,0.09684913848421361,-0.6210784679939299,-0.642483823267122,0.659707653097001,0.8135752551434666
33,0.9886377067732064,-0.17233346686090423,0.16043011736541035,-0.32033703114770606,-0.998998813257254,0.22545355500341202,0.959822490376909,0.04768127545992984,-0.16631684357060483,0.4968071713335669,0.2618040717875743,0.6092781118591585
34,-0.6008512474040473,0.9915787452273419,-0.8704393982477245,-0.3502991067401917,-0.12463120919474524,0.8722856794292178,0.24496166055872104,0.7923995236137786,0.9598375538220567,-0.7072984754921139,0.3806907079873721,0.7440529684220154
35,0.6076753402386974,0.39914048328468343,-0.9094219785615414,-0.014175728793624387,-0.5154150640239643,-0.1340285738154765,0.07489946443354945,0.033965106502561904,-0.7282030264228443,-0.6137315757863744,0.2834660278362236,0.9616029801907806
36,0.8402775171064214,-0.10332271781482238,-0.6779781604795905,0.5925733109527029,0.6782519859653264,0.873840585040812,0.22339105477960608,0.7919443155181227,-0.39053803497105943,-0.18741215275954626,0.34623215395678336,0.6114434480899203
37,0.41770364980762076,0.3554421982819209,0.19137442757845702,0.5728448567937665,-0.36218008673433966,-0.37208771559115905,-0.7260311153710644,0.8965119448098564,0.11731185532420896,-0.8823429912878102,0.31923871183739955,1.3397979338772514
38,-0.6379802371857926,-0.49308122793740017,0.950100178845757,0.3317593333385114,0.30817390158677327,0.6772087583224071,-0.05004255257850132,0.6245556573535282,0.38530038557053925,-0.6050019281600778,0.7954974634158506,0.8314604197940016
39,-0.49002737642444805,0.8635094743964293,0.02787855188488253,-0.39581385303822647,0.7281175628889003,-0.19230801509547657,-0.3683802409618191,0.0550367808538621,0.07839399501529587,-0.8276651597387601,0.2414789961256171,1.2606620408544873
40,-0.8263086489813147,-0.6956569525349694,0.7845924613714543,-0.846270916143262,-0.33684465334731617,-0.6884388735499047,-0.2771787062821587,-0.5522088409110406,0.9629472937552874,0.4279944046788582,0.8235456607098628,1.3859311858415722
41,0.5588584271320902,0.8920835193118799,-0.002460774855550074,-0.058629174320495636,-0.04930675499941928,0.8193887915509135,-0.72987052800156,-0.6860739280546253,0.9185073061993061,0.9801526395753852,0.10073059797079642,1.111606205127455
42,0.27701622543446836,-0.7849374946882921,0.13258580376597262,-0.8095201255800246,-0.014710390119602845,0.05091739834793052,0.6502376290342764,-0.8145174564344082,0.32206927574371846,-0.9114898144332908,0.5739534532878905,0.9423805304453251
43,-0.044250432318728716,-0.6033331154322565,0.3972475248250551,-0.1356070204157973,0.3781125556459046,-0.42969679171988395,0.6662653506505152,-0.0883479391801072,0.200733420399692,0.3923020260762433,0.6501704318048631,0.8995948321625268
44,0.8467970920550387,-0.37342784054088773,0.6365486822218553,-0.1627823689168122,0.6050034683636649,0.3614918555616997,-0.8473040243122192,-0.9252080736966182,0.9694999225041112,0.6400271360381138,0.23286755341638926,1.3223898310648954
45,-0.6441892797536304,-0.7279609425843998,0.12892444207389686,-0.2908042275680631,0.8093667226993282,0.8114100113520095,0.5076545166713924,-0.7406233641932567,-0.18225943574425263,0.7620625957846667,0.8221217061779653,0.619120003836618
46,-0.9164591989658328,-0.6926093497226324,-0.5276152710448521,0.897955741979868,0.7404044300075996,0.8983501550397308,-0.16571521565951586,-0.5854309163040028,-0.8652126853420583,-0.1552047557264662,0.9457372925784879,0.7270182748184972
47,0.34567510572230375,0.2615987665266224,-0.4434929866134556,-0.2584157165294003,-0.8675443843095199,0.5180674247634307,-0.0027775188662162442,-0.7963350397232503,0.8857547976647251,-0.4110662948279986,0.36407907421313923,1.0666335220405823
48,-0.41147121173827417,0.3723100300097584,0.33499420397117996,0.7120672989402155,-0.8923218678258089,0.036778984297470396,0.542307262967821,-0.8145237288172098,0.5711870201165399,-0.20966592277334328,0.6451289387509075,0.9641240984286598
49,-0.9801182702073472,0.0364194173461283,-0.224556001625986,0.4771733495145236,0.3557625181027875,-0.8681616886049048,-0.42506287734033776,0.6302207957482697,0.8317213022405705,0.004425176395666641,0.8291588948464717,1.3921086281805448
50,0.22420535609332437,-0.9844948598391798,-0.001214045549565057,0.8491012715288229,0.9336700190607476,0.1504131958043391,-0.4291790155138231,-0.20534992618150794,-0.12932250976402937,-0.7472066763053458,0.7991657327185694,1.1733956491771793
51,-0.13788393581202452,0.7500498122053194,-0.6122938408179568,0.17083647497931653,0.9967280270201735,0.059321789139640035,0.2698549613917318,-0.6460145171487859,-0.26239132511617513,-0.3853912594228852,0.2766188815136246,0.9372089798271096
52,-0.9064623022302909,0.6163775805814664,-0.017408345085940136,-0.4096764796234762,-0.4075636073941624,-0.2516122863108696,-0.9140890379923088,0.8582586174403946,-0.4474418801997029,0.5684918740751841,0.5588241581262974,1.2216316780420526
53,0.9631641801713369,-0.010278989722161125,0.45654290755501514,-0.579921783872934,-0.9067186650962129,0.6676144295810862,0.6636512136038637,0.8511503896739818,-0.8671652917088357,-0.6599572962782163,0.1736436614395353,0.5687572247930456
54,-0.2045622671741143,0.06649324856928884,-0.20807206384500088,-0.4619407602285377,-0.29978332575367017,-0.19314467688841774,0.8463814129643314,0.25516841337336427,-0.9427527392382755,0.9217434276556806,0.5265371170061084,0.6168728341120875
55,0.9938996654488839,-0.15454825822251017,-0.9708819005554619,0.9187360158390101,0.5071581751296113,0.2559669076279303,0.4653592455158959,-0.8380413230174386,0.06522739658530852,0.7294417902138293,0.4013633861838957,0.7785161466689137
56,0.702097494767763,-0.19501619356825395,-0.8581921374254651,0.7199920027021962,0.49741939059424745,0.6222789566486393,-0.6482178662334228,0.45504699616307365,0.37389760417947393,-0.30952418321879915,0.4788401599809223,1.065433112258447
57,0.8767729778832145,0.6100688089339641,0.9835197326764427,-0.11293860781775056,-0.8253642679724715,0.0217235374749436,0.3330733149653273,-0.3120458748617436,0.07689610029102534,0.3259725309098471,0.08532622167935613,0.8808305308063693
58,-0.27976162524824133,-0.8590930345013168,-0.6015698451803191,-0.5353578485101109,-0.3731992974704803,-0.2568256302372842,0.11987237158407216,-0.5557292953034474,0.1658168307378538,-0.22060225451334525,0.8573137439999327,1.141939849166965
59,-0.10818817386567758,-0.5146508391865212,0.9559822438217893,-0.5361999748363282,-0.9483243913162511,0.7622162304365154,0.8177695895700163,-0.8486689702465691,-0.6819123922048334,-0.9126988023345874,0.6386865780015354,0.6116939709393894
60,-0.9357503957664126,-0.09206976190774263,0.669103625307572,0.82336374720799,-0.2717966140817367,-0.7702615885605879,0.048627836454812945,-0.44320090909001264,-0.6736893258480054,0.06425873380454439,0.8541906206911766,1.1856483774734206
61,-0.34197111797544455,0.584120363310243,-0.995893515935157,-0.9057285698582556,0.3206350589613376,-0.1952642669364988,-0.5438221115273052,0.9914485373972788,0.12888579129184374,-0.3294225928881396,0.3424822845854667,1.2104681346517605
62,-0.7351209468659488,-0.9069962064750647,-0.3257615643409568,0.9232234941809181,0.522121102736665,0.8783165969055791,-0.9248161062954423,0.1371566265031463,0.17881567841323243,0.028985437465336217,0.949845035183605,1.0568578499644063
63,0.3764988151059405,0.13837582019539219,-0.2049279076787054,0.1474535584311878,-0.2505207045385174,-0.6105072214840686,0.9236202937961235,-0.4285840227128275,-0.04095669893465037,-0.6848588599233276,0.38055994030759327,0.9568394450496996
64,-0.4672661698582927,0.25399862532170703,-0.4911471604218953,-0.11481850462467014,0.3204637956739882,-0.4039415902838468,0.8556039317636508,-0.39002440440482955,0.27118782682773834,0.46518621386323344,0.5724734226955308,0.8553679037001851
65,0.28193687727496575,0.9588821945485793,-0.6167484285077702,-0.4118303409175408,-0.48831412003020125,0.4815185677669833,0.7684106515976525,0.47153433395011235,0.7480897876271346,0.38840878542598034,0.15457851233733425,0.646276285618251
66,-0.14275494281712997,0.3757300636742298,0.11149604095216459,0.6531753214463647,0.699530358257934,-0.7914710651398948,0.02389077794109684,0.7739367732668572,0.25927691559743615,-0.20578698556030628,0.4286003201361059,1.2281678144609907
67,-0.012384099094276069,-0.8660401545487872,0.7380444735034086,0.7067282587787354,-0.3097872327486262,0.6404756573035624,0.9834449990114797,-0.22146386055046374,-0.5953682831146663,-0.1392231973926381,0.8287532609439165,0.5666491179969219
68,0.6993495083128383,-0.9768127152366923,0.8462565035625174,-0.7203430701847258,0.16966600348999528,0.18621169414529182,0.573982675993544,0.4289436185814979,0.18645774568703355,0.5771304632534815,0.42278490314256006,0.6940363400531153
69,-0.5594231063817405,-0.5556641451096063,0.4668445392651237,0.41574344434634036,0.014011533447439994,-0.37872731403483684,-0.11770631538105447,0.6090275272751788,-0.07471612354477841,-0.34740326900131446,0.8452601488068603,1.13241212599315
70,-0.4108264244834541,0.15950416451298022,-0.19709398190129823,-0.8614950200931173,-0.10777259861659494,0.5484894893496421,-0.8780210304905762,0.2891948143747247,-0.8800240985281593,-0.576890253886424,0.48673466900700013,1.0370885528013323
71,0.7743510638380764,-0.3115335475859575,-0.6626586040530389,0.4068025027540829,-0.16874539664013155,-0.8194887137459874,0.38916653194680983,-0.8819086884493168,0.5855968241290817,-0.4628049471459659,0.4903880147836509,1.3069357213219668
72,0.07120928693222961,0.1960577779576349,0.836655451210242,0.5329032643023333,0.8223048570750882,-0.19835481782539688,-0.5489171187758874,0.2421803560586424,0.5474937462916285,-0.3074234967382592,0.32575083530955573,1.311587303732772
73,0.7759365471116477,0.8278313985849881,0.8499821265533529,0.7997247239636192,-0.44626132394153584,0.11010388368297197,-0.15387529744059236,-0.046279734965212205,-0.6066027830888199,0.8457577231068449,0.10840299185281183,0.8654989163783651
74,-0.33247720666577707,0.5378679279023209,0.3050636039041037,0.02590606916505811,0.3444153411818791,0.5944832937143305,-0.9250569888474769,-0.07205789813434804,-0.6141714667472824,0.19059952433796612,0.3553630392561404,1.048376790170595
75,-0.184697257932402,0.7489403043854332,0.2613375110314984,-0.9735697760418238,-0.48141017963776167,-0.4582022897331788,-0.3626862251978413,-0.5228959443931811,0.8502549218642739,-0.5678216981124697,0.19590980771945207,1.393524789189422
76,-0.7142528751374688,-0.6116594072344599,0.11091845813500689,-0.7009002036331746,-0.9845436679739759,-0.537270748528339,0.09974064462002863,0.6808447580716124,0.33166312538789167,0.24352560217839603,0.8635242918375164,1.1063467655189057
77,0.4673602086755462,0.8639171525523022,-0.4438845287243569,-0.6973162211159052,0.21601155949652773,0.5611874104559429,0.5593322697250505,-0.2343159911442323,-0.18936422607031878,0.02220044116252784,0.09102372676609773,0.6567866044751355
78,-0.8941738510170472,-0.05265902768545372,0.1411640705188073,0.9679174461136344,0.2741627854337343,0.5510490509396098,0.5843554158391697,-0.3564389007733937,-0.7063637717729729,-0.19495961351044744,0.8533731675500037,0.6319273279748834
79,-0.38546872131254095,0.5256276029825036,-0.6132973204913872,0.6605936155723062,0.12608943005101314,0.015031542807690368,-0.6892696217814929,-0.812643221753792,-0.44048711142452146,-0.3046953957061711,0.5819068655554888,1.2742736595879784
80,-0.6759218606917028,-0.6363461445597351,-0.993372019259058,-0.7016974915349175,0.8924339528900096,-0.8509353168485212,-0.0011489104525594929,0.5721762786533993,-0.9046091543232151,0.2972425765845812,0.836151438055718,1.0819973487278276
81,0.8591769244211638,0.4749096575359619,0.6375862417336324,0.2540149005101564,0.011377406309961868,0.875515702201106,0.9559226673799086,0.9103619824460787,-0.4101895147402175,0.7054601793223925,0.11192260880909999,0.5269240406815026
82,0.6656663918027967,0.004344597241824566,0.811664379913704,-0.5032868498842731,-0.9513657352051983,-0.6825825704684527,0.0715242802614171,0.9002683008676107,0.343595627050882,0.07417012605076434,0.22290147649262698,1.158444251470219
83,0.4606855476315175,0.9699007999258855,-0.5276639731763959,-0.9960700912583791,0.8063956240462793,-0.06979093048284613,0.2151590534769494,0.024219580491877668,0.9169694687991101,0.08007349500853156,0.0571126146887121,1.0662999184620796
84,0.9375630784556166,0.9379140556006411,-0.9121542003735832,-0.6591196543507791,0.2521004877960611,-0.8866683507636886,0.7297805685094556,0.7263952592642757,0.9759726558262192,0.7693808850569275,0.053333919900268686,1.0314150604732961
85,-0.4649937052511537,-0.4310850060859641,-0.6916715213862463,0.4933133294499765,0.4675150386715101,-0.1285810705766408,0.8032412010665397,-0.6235569926466311,0.42176548023307725,0.3924019764576625,0.8506910880765214,0.8334466684701493
86,0.18859318645685264,0.9112708555157218,-0.5098078250260816,-0.027571898525849736,0.25532554865996837,-0.8551797940512185,-0.06436197782000264,0.22233678573013282,-0.8896178762541291,0.1266120932199879,0.17186950637443188,1.1568241932097916
87,0.4121024173875012,-0.42664359749433944,-0.84905497023064,0.6476403550893526,0.9068974507338303,0.13700205544946087,-0.6258315198320188,0.9516722110965272,0.6335290517804355,0.03229433794153613,0.6211745443618729,1.1772894087735462
88,-0.15384803803861247,-0.9295386561998167,0.6068823567311477,-0.4514284429863855,-0.05682465229925571,-0.4825390116153656,-0.15771517161516746,0.528334218269515,0.9739825965024926,-0.6926162056562373,0.7612822039927195,1.3210040048498994
89,0.7595944416230371,-0.6469055760896125,-0.27504149843897974,-0.36855392831003075,0.8105510482789973,-0.5876838218097642,0.6581937453336739,-0.8924033617564087,-0.3715861739226709,-0.3532759295124013,0.3872595886104796,1.0220176093576239
90,0.6803294418153931,-0.3870555061637415,-0.5602250496459549,0.6066287051669077,0.33837410921231204,0.39737618133123,-0.1007776382127894,-0.9272269152017689,0.8345137613166276,-0.13585805925921557,0.5271561931078571,1.126809212651468
91,-0.47284324411211354,-0.8449051002993342,0.04137439878894589,0.13971325638102416,0.8270925338261501,-0.44930291162299474,-0.37247002162465903,-0.43139077487992705,-0.32187672713118065,-0.6984276177663409,0.8523487077150986,1.3096614361600933
92,-0.46472594287444435,0.47076366307129947,0.03130057405381659,0.09416512242102315,0.2882120406172657,-0.24925035990429523,-0.7148003391341824,0.12179030036955618,0.26027690107957446,-0.2053751093387226,0.46737967967317834,1.3368139842485705
93,0.814070875229379,0.18572598061658185,-0.7048405683609644,-0.24653060000419225,-0.7224794780128534,0.10631937972227878,-0.6603983059768872,0.29903800065728015,-0.12649830316302535,-0.43788263005228645,0.26155516951154417,1.1958346685321155
94,0.4172504188987798,-0.22968368782165616,0.06449982516745223,-0.47985074782683634,0.3916783434577831,-0.78884395802528,0.7762290560104601,-0.04778269700267601,-0.35123689841109274,0.5025231943544901,0.33605115787000134,0.8894134630545842
95,0.7968525824402202,-0.9936815967557266,0.6237705046093127,-0.2506501161655297,-0.40700308204935554,-0.9700058788540544,-0.5801230816444711,-0.7445699859538673,0.9920600736718859,-0.3929874495796173,0.5369383110501754,1.4645195636160597
96,-0.9589896650020373,0.6561813425209673,0.198558946438264,0.41550850622060054,0.6268887818952054,-0.13439727513580135,-0.6705872596142755,0.11297132243149655,0.20948352793299585,-0.43599443214863975,0.570039474767722,1.3112814412158316
97,-0.33682980516813266,-0.9796066091465114,-0.7403187232817139,0.8278221323408788,-0.252494440137649,0.3761277702203154,0.13590323836604945,-0.5338323686348772,-0.11060462740813692,0.34291326921816734,0.946758469342219,0.8305125542723106
98,-0.6691013969027402,-0.9678898087536956,0.7312629896744349,0.25415975977393757,0.4140411749623807,-0.6007760013534178,-0.7799583406990387,0.2702044239230663,0.0672566600949831,0.14689186568298052,0.8953349511642167,1.3737058272478357
99,-0.9847950972110542,-0.9407709980010532,0.20222108006568296,0.7541693721666785,0.1844628349727473,0.7794736000893645,0.04562770429110441,-0.37512766082946025,-0.6119769802490114,0.9487224177920597,0.958747972715499,0.6531501362828468
100,0.12892154885648277,-0.8701493293333356,0.11427256298182376,-0.5769197718254775,0.8232321658197548,0.7246902944606468,-0.23122382169122346,0.35827891644792165,0.6937690635596305,0.10619089456411857,0.6201622751972857,0.8905378793470066
101,-0.47962860155263654,-0.819128159769674,0.36045999214720226,0.19052203405593282,0.2928543805981345,0.16163879009614068,0.09762926949125728,0.8981535536905436,-0.49707259123080094,0.5165701443580426,0.8590264309579138,0.7266439583994773
102,0.3857528604593725,0.3687365707107271,0.8199093517718135,-0.9936776368154334,0.2854792259160266,0.24307306209375223,-0.8680592393984685,0.6611498517449257,-0.8010061449165329,-0.06682818617667752,0.10497363359213753,1.0690889741663776
103,0.5230611099370597,-0.8259112263778556,-0.035446378447072435,0.42910287459090846,0.24623667353754208,-0.726604786909151,-0.08820327703314246,0.43512854145271573,-0.7460370052178671,0.3977522386672374,0.6727595796168852,1.0999073576157046
104,-0.17448821801012082,-0.4242453765729137,-0.9606249892035217,-0.5504879085372361,0.4859738395525106,-0.7125361328328015,-0.07664262204119687,0.7066842467828662,-0.9327342799942251,0.991169538568563,0.6920417536505102,0.9840850767703004
105,0.2884545848793372,-0.39186682539222084,0.7751785267264413,0.1641518341302879,-0.6283274814735922,0.924666819014974,0.8023595423194989,0.9117075015085083,0.5376295222264966,0.19582919376921937,0.5482061981804981,0.5639745582048925
106,-0.3122557846192282,-0.20627057935899673,-0.8096120512055667,-0.7060441545586817,0.9610318006090888,-0.7604619530051815,-0.20550499252183796,-0.8188397568488712,-0.858163183361422,0.1381786712510964,0.5856173545561754,1.265240793990112
107,-0.8854265641993375,-0.6356568753512948,0.3784269350133562,0.2468012917612501,0.8973883628716637,-0.16281410341497593,0.0017993384351269182,-0.10503353743007349,0.5104711716390242,-0.9071367186291541,0.8710980647624328,1.208831761013177
108,0.31166037521399903,0.8343347880513186,-0.1982076822040575,0.5813233709104113,-0.7769647985668919,-0.7892585116007456,-0.8818816235117608,0.6805927662661244,0.37844449415560866,-0.7654978015841298,0.26177748290855596,1.4364909354009685
109,0.8872390754572466,-0.718649191187789,-0.029801172535763643,-0.4806548514167852,-0.9824838420176358,-0.48970208751483724,0.7868741248713336,-0.6124458048229071,-0.597848946885668,-0.8300302277453437,0.4831086756826979,0.9176639842897688
110,0.8279444302198917,0.7232266220150352,0.03347179132291167,0.7101166247604807,0.2710664900879014,0.7563007469110101,-0.659499588932347,-0.5444828419212344,0.08245417832994106,0.8343142057381809,0.12098937749776409,0.983636007385926
111,0.0074327923947183905,0.2707438678946985,-0.3220412337415006,0.4314056561710642,-0.05311515575819303,-0.3485829260932811,-0.7348930650349057,-0.7630775881625624,-0.5719834403880901,0.10494901836819781,0.49411606137559655,1.3286480763462563
112,0.21598301356314442,-0.933366199208399,0.8173508663267439,-0.06450775544386445,-0.49528856045488223,0.3894709650262722,0.3902858763184862,0.7469942056881456,0.3821300795962641,-0.5687502825634534,0.7183456182285363,0.7606977579811007
113,0.11506856696493051,0.2697026205972026,0.03132776129371084,0.5680694419885319,-0.548742802657906,0.9857799326880865,0.8680162813854355,-0.36709109602156076,-0.7690629448781208,0.8743126985239951,0.48324200394172745,0.5340271295587447
114,-0.9345342088340061,-0.9878694756561051,0.20728654184194006,0.6205620927829152,-0.0523712107567762,-0.8605931327142895,0.6677210193207122,-0.9392323711159469,-0.042517726580986626,-0.9578548072157831,0.9589132712389019,1.2077686210906042
115,-0.6416426837149356,-0.11327220190500276,0.4531783472821047,-0.9435180307733682,-0.49847535669455323,0.8720444716797078,-0.3899528406982007,-0.5033813210297486,0.038210721107110546,-0.8544491264189142,0.6258028961746559,0.9755440961389983
116,0.7677403807933396,-0.18653478637881027,-0.03003429769879351,-0.9475430120449282,0.9726430329930484,0.8472740283207405,-0.5613406869102411,0.1807966194029067,0.5317034144513835,0.34269269588147155,0.15666857737703224,0.9473506725284546
117,-0.9430590538941042,-0.04800899894667787,-0.697096590530111,-0.6565704153558869,-0.08090409003331933,0.06634039083028309,0.001012587683499655,-0.600797043747185,0.2878503846291871,0.8742997146910219,0.7926036363450155,1.0043580216300487
118,0.20744467004885436,-0.6016824687841573,0.5107389221945977,0.4167708631745495,-0.10638066814219815,-0.6167413138669411,0.3485215911927131,0.5167595738790549,0.22968780958575175,-0.7195583644312302,0.6701446229194521,1.1236069542067284
119,-0.8990182280449024,-0.8169808675680659,-0.06492939307681422,0.471459283836805,-0.6534418985851349,0.8914155914697088,-0.2473964974049978,-0.5923908259471329,0.029811716010437417,-0.9382030742529699,0.9556964400160295,0.9292933738205537
120,0.5353149811469751,0.47763269597662394,-0.11629279295868011,0.6139651630703145,0.44262223885873886,0.7543017456146988,0.8819225076008728,-0.17285298414618122,0.5861688298807652,0.030568333937894376,0.22392257041704505,0.6163397481932752
121,-0.9048450160479968,0.5525519745078091,0.29326270989194003,0.2602387118554541,0.7392103882755672,-0.7177876610464187,-0.5184452067508651,0.8615746492300567,-0.019667168237421873,0.8669208087639735,0.5488003757960515,1.2585466224810613
